family,family_label,instance_id,restricted,topology,synthesis,seed,true_cells,false_cells,unknown_cells,true_present
max3sat,max3sat,max3sat_011,False,ring12,reuse,57721,1620,19303,0,True
max3sat,max3sat,max3sat_011,False,ring12,reuse,65537,1620,19303,0,True
max3sat,max3sat,max3sat_012,False,grid12,canonical,1729,1645,19278,0,True
max3sat,max3sat,max3sat_012,False,grid12,canonical,2718,1645,19278,0,True
max3sat,max3sat,max3sat_012,False,grid12,canonical,31415,1645,19278,0,True
max3sat,max3sat,max3sat_012,False,grid12,canonical,57721,1680,19243,0,True
max3sat,max3sat,max3sat_012,False,grid12,canonical,65537,1680,19243,0,True
max3sat,max3sat,max3sat_012,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_012,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_012,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_012,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_012,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_012,False,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_012,False,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_012,False,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_012,False,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_012,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_012,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_012,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_012,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_012,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_012,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_012,False,ring12,canonical,1729,10,20913,0,True
max3sat,max3sat,max3sat_012,False,ring12,canonical,2718,15,20908,0,True
max3sat,max3sat,max3sat_012,False,ring12,canonical,31415,15,20908,0,True
max3sat,max3sat,max3sat_012,False,ring12,canonical,57721,15,20908,0,True
max3sat,max3sat,max3sat_012,False,ring12,canonical,65537,15,20908,0,True
max3sat,max3sat,max3sat_012,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_012,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_012,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_012,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_012,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_013,True,grid12,canonical,1729,282,20641,0,True
max3sat,max3sat,max3sat_013,True,grid12,canonical,2718,736,20187,0,True
max3sat,max3sat,max3sat_013,True,grid12,canonical,31415,282,20641,0,True
max3sat,max3sat,max3sat_013,True,grid12,canonical,57721,282,20641,0,True
max3sat,max3sat,max3sat_013,True,grid12,canonical,65537,282,20641,0,True
max3sat,max3sat,max3sat_013,True,grid12,reuse,1729,432,20491,0,True
max3sat,max3sat,max3sat_013,True,grid12,reuse,2718,432,20491,0,True
max3sat,max3sat,max3sat_013,True,grid12,reuse,31415,432,20491,0,True
max3sat,max3sat,max3sat_013,True,grid12,reuse,57721,432,20491,0,True
max3sat,max3sat,max3sat_013,True,grid12,reuse,65537,2196,18727,0,True
max3sat,max3sat,max3sat_013,True,line12,canonical,1729,549,20374,0,True
max3sat,max3sat,max3sat_013,True,line12,canonical,2718,225,20698,0,True
max3sat,max3sat,max3sat_013,True,line12,canonical,31415,225,20698,0,True
max3sat,max3sat,max3sat_013,True,line12,canonical,57721,250,20673,0,True
max3sat,max3sat,max3sat_013,True,line12,canonical,65537,225,20698,0,True
max3sat,max3sat,max3sat_013,True,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_013,True,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_013,True,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_013,True,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_013,True,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_013,True,ring12,canonical,1729,1668,19255,0,True
max3sat,max3sat,max3sat_013,True,ring12,canonical,2718,505,20418,0,True
max3sat,max3sat,max3sat_013,True,ring12,canonical,31415,505,20418,0,True
max3sat,max3sat,max3sat_013,True,ring12,canonical,57721,505,20418,0,True
max3sat,max3sat,max3sat_013,True,ring12,canonical,65537,505,20418,0,True
max3sat,max3sat,max3sat_013,True,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_013,True,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_013,True,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_013,True,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_013,True,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_014,False,grid12,canonical,1729,216,20707,0,True
max3sat,max3sat,max3sat_014,False,grid12,canonical,2718,216,20707,0,True
max3sat,max3sat,max3sat_014,False,grid12,canonical,31415,216,20707,0,True
max3sat,max3sat,max3sat_014,False,grid12,canonical,57721,216,20707,0,True
max3sat,max3sat,max3sat_014,False,grid12,canonical,65537,216,20707,0,True
max3sat,max3sat,max3sat_014,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_014,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_014,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_014,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_014,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_014,False,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_014,False,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_014,False,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_014,False,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_014,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_014,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_014,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_014,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_014,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_014,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_014,False,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_014,False,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_014,False,ring12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_014,False,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_014,False,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_014,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_014,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_014,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_014,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_014,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_015,False,grid12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_015,False,grid12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_015,False,grid12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_015,False,grid12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_015,False,grid12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_015,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_015,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_015,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_015,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_015,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_015,False,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_015,False,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_015,False,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_015,False,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_015,False,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_015,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_015,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_015,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_015,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_015,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_015,False,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_015,False,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_015,False,ring12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_015,False,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_015,False,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_015,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_015,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_015,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_015,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_015,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_016,True,grid12,canonical,1729,780,20143,0,True
max3sat,max3sat,max3sat_016,True,grid12,canonical,2718,2604,18319,0,True
max3sat,max3sat,max3sat_016,True,grid12,canonical,31415,966,19957,0,True
max3sat,max3sat,max3sat_016,True,grid12,canonical,57721,816,20107,0,True
max3sat,max3sat,max3sat_016,True,grid12,canonical,65537,816,20107,0,True
max3sat,max3sat,max3sat_016,True,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_016,True,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_016,True,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_016,True,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_016,True,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_016,True,line12,canonical,1729,360,20563,0,True
max3sat,max3sat,max3sat_016,True,line12,canonical,2718,1530,19393,0,True
max3sat,max3sat,max3sat_016,True,line12,canonical,31415,1872,19051,0,True
max3sat,max3sat,max3sat_016,True,line12,canonical,57721,1872,19051,0,True
max3sat,max3sat,max3sat_016,True,line12,canonical,65537,360,20563,0,True
max3sat,max3sat,max3sat_016,True,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_016,True,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_016,True,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_016,True,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_016,True,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_016,True,ring12,canonical,1729,360,20563,0,True
max3sat,max3sat,max3sat_016,True,ring12,canonical,2718,1530,19393,0,True
max3sat,max3sat,max3sat_016,True,ring12,canonical,31415,1872,19051,0,True
max3sat,max3sat,max3sat_016,True,ring12,canonical,57721,1872,19051,0,True
max3sat,max3sat,max3sat_016,True,ring12,canonical,65537,360,20563,0,True
max3sat,max3sat,max3sat_016,True,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_016,True,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_016,True,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_016,True,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_016,True,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_017,True,grid12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_017,True,grid12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_017,True,grid12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_017,True,grid12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_017,True,grid12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_017,True,grid12,reuse,1729,1830,19093,0,True
max3sat,max3sat,max3sat_017,True,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_017,True,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_017,True,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_017,True,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_017,True,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_017,True,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_017,True,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_017,True,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_017,True,line12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_017,True,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_017,True,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_017,True,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_017,True,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_017,True,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_017,True,ring12,canonical,1729,170,20753,0,True
max3sat,max3sat,max3sat_017,True,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_017,True,ring12,canonical,31415,69,20854,0,True
max3sat,max3sat,max3sat_017,True,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_017,True,ring12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_017,True,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_017,True,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_017,True,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_017,True,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_017,True,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_018,False,grid12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_018,False,grid12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_018,False,grid12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_018,False,grid12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_018,False,grid12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_018,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_018,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_018,False,grid12,reuse,31415,1800,19123,0,True
max3sat,max3sat,max3sat_018,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_018,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_018,False,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_018,False,line12,canonical,2718,810,20113,0,True
max3sat,max3sat,max3sat_018,False,line12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_018,False,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_018,False,line12,canonical,65537,596,20327,0,True
max3sat,max3sat,max3sat_018,False,line12,reuse,1729,864,20059,0,True
max3sat,max3sat,max3sat_018,False,line12,reuse,2718,864,20059,0,True
max3sat,max3sat,max3sat_018,False,line12,reuse,31415,864,20059,0,True
max3sat,max3sat,max3sat_018,False,line12,reuse,57721,2340,18583,0,True
max3sat,max3sat,max3sat_018,False,line12,reuse,65537,864,20059,0,True
max3sat,max3sat,max3sat_018,False,ring12,canonical,1729,54,20869,0,True
max3sat,max3sat,max3sat_018,False,ring12,canonical,2718,1415,19508,0,True
max3sat,max3sat,max3sat_018,False,ring12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_018,False,ring12,canonical,57721,665,20258,0,True
max3sat,max3sat,max3sat_018,False,ring12,canonical,65537,1337,19586,0,True
max3sat,max3sat,max3sat_018,False,ring12,reuse,1729,864,20059,0,True
max3sat,max3sat,max3sat_018,False,ring12,reuse,2718,864,20059,0,True
max3sat,max3sat,max3sat_018,False,ring12,reuse,31415,864,20059,0,True
max3sat,max3sat,max3sat_018,False,ring12,reuse,57721,2112,18811,0,True
max3sat,max3sat,max3sat_018,False,ring12,reuse,65537,864,20059,0,True
max3sat,max3sat,max3sat_019,True,grid12,canonical,1729,1280,19643,0,True
max3sat,max3sat,max3sat_019,True,grid12,canonical,2718,291,20632,0,True
max3sat,max3sat,max3sat_019,True,grid12,canonical,31415,435,20488,0,True
max3sat,max3sat,max3sat_019,True,grid12,canonical,57721,787,20136,0,True
max3sat,max3sat,max3sat_019,True,grid12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_019,True,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_019,True,grid12,reuse,2718,1722,19201,0,True
max3sat,max3sat,max3sat_019,True,grid12,reuse,31415,180,20743,0,True
max3sat,max3sat,max3sat_019,True,grid12,reuse,57721,180,20743,0,True
max3sat,max3sat,max3sat_019,True,grid12,reuse,65537,180,20743,0,True
max3sat,max3sat,max3sat_019,True,line12,canonical,1729,1665,19258,0,True
max3sat,max3sat,max3sat_019,True,line12,canonical,2718,480,20443,0,True
max3sat,max3sat,max3sat_019,True,line12,canonical,31415,1670,19253,0,True
max3sat,max3sat,max3sat_019,True,line12,canonical,57721,2040,18883,0,True
max3sat,max3sat,max3sat_019,True,line12,canonical,65537,1670,19253,0,True
max3sat,max3sat,max3sat_019,True,line12,reuse,1729,1692,19231,0,True
max3sat,max3sat,max3sat_019,True,line12,reuse,2718,1692,19231,0,True
max3sat,max3sat,max3sat_019,True,line12,reuse,31415,1692,19231,0,True
max3sat,max3sat,max3sat_019,True,line12,reuse,57721,1512,19411,0,True
max3sat,max3sat,max3sat_019,True,line12,reuse,65537,1512,19411,0,True
max3sat,max3sat,max3sat_019,True,ring12,canonical,1729,455,20468,0,True
max3sat,max3sat,max3sat_019,True,ring12,canonical,2718,1221,19702,0,True
max3sat,max3sat,max3sat_019,True,ring12,canonical,31415,1265,19658,0,True
max3sat,max3sat,max3sat_019,True,ring12,canonical,57721,1630,19293,0,True
max3sat,max3sat,max3sat_019,True,ring12,canonical,65537,1271,19652,0,True
max3sat,max3sat,max3sat_019,True,ring12,reuse,1729,1314,19609,0,True
max3sat,max3sat,max3sat_019,True,ring12,reuse,2718,1314,19609,0,True
max3sat,max3sat,max3sat_019,True,ring12,reuse,31415,1305,19618,0,True
max3sat,max3sat,max3sat_019,True,ring12,reuse,57721,1314,19609,0,True
max3sat,max3sat,max3sat_019,True,ring12,reuse,65537,1326,19597,0,True
max3sat,max3sat,max3sat_020,True,grid12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_020,True,grid12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_020,True,grid12,canonical,31415,0,20923,0,False
max3sat,max3sat,max3sat_020,True,grid12,canonical,57721,144,20779,0,True
max3sat,max3sat,max3sat_020,True,grid12,canonical,65537,0,20923,0,False
max3sat,max3sat,max3sat_020,True,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_020,True,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_020,True,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_020,True,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_020,True,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_020,True,line12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_020,True,line12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_020,True,line12,canonical,31415,184,20739,0,True
max3sat,max3sat,max3sat_020,True,line12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_020,True,line12,canonical,65537,184,20739,0,True
max3sat,max3sat,max3sat_020,True,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_020,True,line12,reuse,2718,1512,19411,0,True
max3sat,max3sat,max3sat_020,True,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_020,True,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_020,True,line12,reuse,65537,1512,19411,0,True
max3sat,max3sat,max3sat_020,True,ring12,canonical,1729,0,20923,0,False
max3sat,max3sat,max3sat_020,True,ring12,canonical,2718,0,20923,0,False
max3sat,max3sat,max3sat_020,True,ring12,canonical,31415,844,20079,0,True
max3sat,max3sat,max3sat_020,True,ring12,canonical,57721,0,20923,0,False
max3sat,max3sat,max3sat_020,True,ring12,canonical,65537,852,20071,0,True
max3sat,max3sat,max3sat_020,True,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_020,True,ring12,reuse,2718,1512,19411,0,True
max3sat,max3sat,max3sat_020,True,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_020,True,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_020,True,ring12,reuse,65537,1512,19411,0,True
max3sat,max3sat,max3sat_021,True,grid12,canonical,1729,968,19955,0,True
max3sat,max3sat,max3sat_021,True,grid12,canonical,2718,1577,19346,0,True
max3sat,max3sat,max3sat_021,True,grid12,canonical,31415,1344,19579,0,True
max3sat,max3sat,max3sat_021,True,grid12,canonical,57721,1227,19696,0,True
max3sat,max3sat,max3sat_021,True,grid12,canonical,65537,550,20373,0,True
max3sat,max3sat,max3sat_021,True,grid12,reuse,1729,954,19969,0,True
max3sat,max3sat,max3sat_021,True,grid12,reuse,2718,216,20707,0,True
max3sat,max3sat,max3sat_021,True,grid12,reuse,31415,846,20077,0,True
max3sat,max3sat,max3sat_021,True,grid12,reuse,57721,180,20743,0,True
max3sat,max3sat,max3sat_021,True,grid12,reuse,65537,216,20707,0,True
max3sat,max3sat,max3sat_021,True,line12,canonical,1729,1836,19087,0,True
max3sat,max3sat,max3sat_021,True,line12,canonical,2718,1836,19087,0,True
max3sat,max3sat,max3sat_021,True,line12,canonical,31415,1836,19087,0,True
max3sat,max3sat,max3sat_021,True,line12,canonical,57721,1836,19087,0,True
max3sat,max3sat,max3sat_021,True,line12,canonical,65537,1836,19087,0,True
max3sat,max3sat,max3sat_021,True,line12,reuse,1729,1548,19375,0,True
max3sat,max3sat,max3sat_021,True,line12,reuse,2718,1584,19339,0,True
max3sat,max3sat,max3sat_021,True,line12,reuse,31415,1584,19339,0,True
max3sat,max3sat,max3sat_021,True,line12,reuse,57721,1548,19375,0,True
max3sat,max3sat,max3sat_021,True,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_021,True,ring12,canonical,1729,1836,19087,0,True
max3sat,max3sat,max3sat_021,True,ring12,canonical,2718,1836,19087,0,True
max3sat,max3sat,max3sat_021,True,ring12,canonical,31415,1836,19087,0,True
max3sat,max3sat,max3sat_021,True,ring12,canonical,57721,1836,19087,0,True
max3sat,max3sat,max3sat_021,True,ring12,canonical,65537,1836,19087,0,True
max3sat,max3sat,max3sat_021,True,ring12,reuse,1729,1548,19375,0,True
max3sat,max3sat,max3sat_021,True,ring12,reuse,2718,1584,19339,0,True
max3sat,max3sat,max3sat_021,True,ring12,reuse,31415,1584,19339,0,True
max3sat,max3sat,max3sat_021,True,ring12,reuse,57721,1548,19375,0,True
max3sat,max3sat,max3sat_021,True,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_022,False,grid12,canonical,1729,204,20719,0,True
max3sat,max3sat,max3sat_022,False,grid12,canonical,2718,204,20719,0,True
max3sat,max3sat,max3sat_022,False,grid12,canonical,31415,288,20635,0,True
max3sat,max3sat,max3sat_022,False,grid12,canonical,57721,84,20839,0,True
max3sat,max3sat,max3sat_022,False,grid12,canonical,65537,288,20635,0,True
max3sat,max3sat,max3sat_022,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_022,False,grid12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_022,False,grid12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_022,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_022,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_022,False,line12,canonical,1729,1926,18997,0,True
max3sat,max3sat,max3sat_022,False,line12,canonical,2718,1154,19769,0,True
max3sat,max3sat,max3sat_022,False,line12,canonical,31415,1136,19787,0,True
max3sat,max3sat,max3sat_022,False,line12,canonical,57721,650,20273,0,True
max3sat,max3sat,max3sat_022,False,line12,canonical,65537,1160,19763,0,True
max3sat,max3sat,max3sat_022,False,line12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_022,False,line12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_022,False,line12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_022,False,line12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_022,False,line12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_022,False,ring12,canonical,1729,1926,18997,0,True
max3sat,max3sat,max3sat_022,False,ring12,canonical,2718,1280,19643,0,True
max3sat,max3sat,max3sat_022,False,ring12,canonical,31415,1136,19787,0,True
max3sat,max3sat,max3sat_022,False,ring12,canonical,57721,650,20273,0,True
max3sat,max3sat,max3sat_022,False,ring12,canonical,65537,1287,19636,0,True
max3sat,max3sat,max3sat_022,False,ring12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_022,False,ring12,reuse,2718,0,20923,0,False
max3sat,max3sat,max3sat_022,False,ring12,reuse,31415,0,20923,0,False
max3sat,max3sat,max3sat_022,False,ring12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_022,False,ring12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_023,False,grid12,canonical,1729,294,20629,0,True
max3sat,max3sat,max3sat_023,False,grid12,canonical,2718,288,20635,0,True
max3sat,max3sat,max3sat_023,False,grid12,canonical,31415,2106,18817,0,True
max3sat,max3sat,max3sat_023,False,grid12,canonical,57721,2022,18901,0,True
max3sat,max3sat,max3sat_023,False,grid12,canonical,65537,504,20419,0,True
max3sat,max3sat,max3sat_023,False,grid12,reuse,1729,0,20923,0,False
max3sat,max3sat,max3sat_023,False,grid12,reuse,2718,216,20707,0,True
max3sat,max3sat,max3sat_023,False,grid12,reuse,31415,216,20707,0,True
max3sat,max3sat,max3sat_023,False,grid12,reuse,57721,0,20923,0,False
max3sat,max3sat,max3sat_023,False,grid12,reuse,65537,0,20923,0,False
max3sat,max3sat,max3sat_023,False,line12,canonical,1729,996,19927,0,True
max3sat,max3sat,max3sat_023,False,line12,canonical,2718,896,20027,0,True
max3sat,max3sat,max3sat_023,False,line12,canonical,31415,1008,19915,0,True
max3sat,max3sat,max3sat_023,False,line12,canonical,57721,1026,19897,0,True
max3sat,max3sat,max3sat_023,False,line12,canonical,65537,812,20111,0,True
max3sat,max3sat,max3sat_023,False,line12,reuse,1729,432,20491,0,True
max3sat,max3sat,max3sat_023,False,line12,reuse,2718,432,20491,0,True
max3sat,max3sat,max3sat_023,False,line12,reuse,31415,432,20491,0,True
max3sat,max3sat,max3sat_023,False,line12,reuse,57721,432,20491,0,True
max3sat,max3sat,max3sat_023,False,line12,reuse,65537,432,20491,0,True
max3sat,max3sat,max3sat_023,False,ring12,canonical,1729,1254,19669,0,True
max3sat,max3sat,max3sat_023,False,ring12,canonical,2718,1431,19492,0,True
max3sat,max3sat,max3sat_023,False,ring12,canonical,31415,1238,19685,0,True
max3sat,max3sat,max3sat_023,False,ring12,canonical,57721,1440,19483,0,True
max3sat,max3sat,max3sat_023,False,ring12,canonical,65537,1431,19492,0,True
max3sat,max3sat,max3sat_023,False,ring12,reuse,1729,432,20491,0,True
