family,instance_id,topology,synthesis,seed,frontier_count,baseline_frontier_count,jaccard_vs_1729,complete
max3sat,max3sat_027,line12,reuse,57721,1,1,1.0,True
max3sat,max3sat_027,line12,reuse,65537,1,1,1.0,True
max3sat,max3sat_027,ring12,canonical,1729,3,3,1.0,True
max3sat,max3sat_027,ring12,canonical,2718,3,3,1.0,True
max3sat,max3sat_027,ring12,canonical,31415,3,3,1.0,True
max3sat,max3sat_027,ring12,canonical,57721,3,3,1.0,True
max3sat,max3sat_027,ring12,canonical,65537,3,3,1.0,True
max3sat,max3sat_027,ring12,reuse,1729,1,1,1.0,True
max3sat,max3sat_027,ring12,reuse,2718,1,1,1.0,True
max3sat,max3sat_027,ring12,reuse,31415,1,1,1.0,True
max3sat,max3sat_027,ring12,reuse,57721,1,1,1.0,True
max3sat,max3sat_027,ring12,reuse,65537,1,1,1.0,True
max3sat,max3sat_028,grid12,canonical,1729,4,4,1.0,True
max3sat,max3sat_028,grid12,canonical,2718,1,4,0.25,True
max3sat,max3sat_028,grid12,canonical,31415,1,4,0.25,True
max3sat,max3sat_028,grid12,canonical,57721,1,4,0.25,True
max3sat,max3sat_028,grid12,canonical,65537,2,4,0.2,True
max3sat,max3sat_028,grid12,reuse,1729,3,3,1.0,True
max3sat,max3sat_028,grid12,reuse,2718,3,3,1.0,True
max3sat,max3sat_028,grid12,reuse,31415,2,3,0.6666666666666666,True
max3sat,max3sat_028,grid12,reuse,57721,2,3,0.6666666666666666,True
max3sat,max3sat_028,grid12,reuse,65537,1,3,0.3333333333333333,True
max3sat,max3sat_028,line12,canonical,1729,2,2,1.0,True
max3sat,max3sat_028,line12,canonical,2718,2,2,1.0,True
max3sat,max3sat_028,line12,canonical,31415,2,2,1.0,True
max3sat,max3sat_028,line12,canonical,57721,2,2,1.0,True
max3sat,max3sat_028,line12,canonical,65537,2,2,1.0,True
max3sat,max3sat_028,line12,reuse,1729,1,1,1.0,True
max3sat,max3sat_028,line12,reuse,2718,3,1,0.3333333333333333,True
max3sat,max3sat_028,line12,reuse,31415,2,1,0.5,True
max3sat,max3sat_028,line12,reuse,57721,2,1,0.5,True
max3sat,max3sat_028,line12,reuse,65537,2,1,0.5,True
max3sat,max3sat_028,ring12,canonical,1729,2,2,1.0,True
max3sat,max3sat_028,ring12,canonical,2718,2,2,1.0,True
max3sat,max3sat_028,ring12,canonical,31415,2,2,1.0,True
max3sat,max3sat_028,ring12,canonical,57721,2,2,1.0,True
max3sat,max3sat_028,ring12,canonical,65537,2,2,1.0,True
max3sat,max3sat_028,ring12,reuse,1729,1,1,1.0,True
max3sat,max3sat_028,ring12,reuse,2718,3,1,0.3333333333333333,True
max3sat,max3sat_028,ring12,reuse,31415,2,1,0.5,True
max3sat,max3sat_028,ring12,reuse,57721,2,1,0.5,True
max3sat,max3sat_028,ring12,reuse,65537,2,1,0.5,True
max3sat,max3sat_029,grid12,canonical,1729,1,1,1.0,True
max3sat,max3sat_029,grid12,canonical,2718,3,1,0.3333333333333333,True
max3sat,max3sat_029,grid12,canonical,31415,3,1,0.3333333333333333,True
max3sat,max3sat_029,grid12,canonical,57721,2,1,0.5,True
max3sat,max3sat_029,grid12,canonical,65537,3,1,0.3333333333333333,True
max3sat,max3sat_029,grid12,reuse,1729,1,1,1.0,True
max3sat,max3sat_029,grid12,reuse,2718,1,1,1.0,True
max3sat,max3sat_029,grid12,reuse,31415,3,1,0.3333333333333333,True
max3sat,max3sat_029,grid12,reuse,57721,1,1,1.0,True
max3sat,max3sat_029,grid12,reuse,65537,1,1,1.0,True
max3sat,max3sat_029,line12,canonical,1729,6,6,1.0,True
max3sat,max3sat_029,line12,canonical,2718,6,6,0.3333333333333333,True
max3sat,max3sat_029,line12,canonical,31415,5,6,0.8333333333333334,True
max3sat,max3sat_029,line12,canonical,57721,7,6,0.4444444444444444,True
max3sat,max3sat_029,line12,canonical,65537,5,6,0.375,True
max3sat,max3sat_029,line12,reuse,1729,1,1,1.0,True
max3sat,max3sat_029,line12,reuse,2718,1,1,1.0,True
max3sat,max3sat_029,line12,reuse,31415,1,1,1.0,True
max3sat,max3sat_029,line12,reuse,57721,1,1,1.0,True
max3sat,max3sat_029,line12,reuse,65537,1,1,1.0,True
max3sat,max3sat_029,ring12,canonical,1729,5,5,1.0,True
max3sat,max3sat_029,ring12,canonical,2718,5,5,0.42857142857142855,True
max3sat,max3sat_029,ring12,canonical,31415,5,5,1.0,True
max3sat,max3sat_029,ring12,canonical,57721,5,5,0.6666666666666666,True
max3sat,max3sat_029,ring12,canonical,65537,6,5,0.8333333333333334,True
max3sat,max3sat_029,ring12,reuse,1729,1,1,1.0,True
max3sat,max3sat_029,ring12,reuse,2718,1,1,1.0,True
max3sat,max3sat_029,ring12,reuse,31415,1,1,1.0,True
max3sat,max3sat_029,ring12,reuse,57721,1,1,1.0,True
max3sat,max3sat_029,ring12,reuse,65537,1,1,1.0,True
pair_star_isolated,pair_star_isolated_000,grid12,canonical,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_000,grid12,canonical,2718,16,10,0.4444444444444444,True
pair_star_isolated,pair_star_isolated_000,grid12,canonical,31415,10,10,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_000,grid12,canonical,57721,13,10,0.4375,True
pair_star_isolated,pair_star_isolated_000,grid12,canonical,65537,8,10,0.5,True
pair_star_isolated,pair_star_isolated_000,grid12,reuse,1729,7,7,1.0,True
pair_star_isolated,pair_star_isolated_000,grid12,reuse,2718,7,7,0.5555555555555556,True
pair_star_isolated,pair_star_isolated_000,grid12,reuse,31415,8,7,0.36363636363636365,True
pair_star_isolated,pair_star_isolated_000,grid12,reuse,57721,6,7,0.4444444444444444,True
pair_star_isolated,pair_star_isolated_000,grid12,reuse,65537,7,7,0.4,True
pair_star_isolated,pair_star_isolated_000,line12,canonical,1729,5,5,1.0,True
pair_star_isolated,pair_star_isolated_000,line12,canonical,2718,3,5,0.3333333333333333,True
pair_star_isolated,pair_star_isolated_000,line12,canonical,31415,5,5,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_000,line12,canonical,57721,5,5,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_000,line12,canonical,65537,5,5,0.42857142857142855,True
pair_star_isolated,pair_star_isolated_000,line12,reuse,1729,4,4,1.0,True
pair_star_isolated,pair_star_isolated_000,line12,reuse,2718,4,4,1.0,True
pair_star_isolated,pair_star_isolated_000,line12,reuse,31415,5,4,0.8,True
pair_star_isolated,pair_star_isolated_000,line12,reuse,57721,4,4,1.0,True
pair_star_isolated,pair_star_isolated_000,line12,reuse,65537,5,4,0.8,True
pair_star_isolated,pair_star_isolated_000,ring12,canonical,1729,8,8,1.0,True
pair_star_isolated,pair_star_isolated_000,ring12,canonical,2718,6,8,0.4,True
pair_star_isolated,pair_star_isolated_000,ring12,canonical,31415,9,8,0.7,True
pair_star_isolated,pair_star_isolated_000,ring12,canonical,57721,8,8,0.7777777777777778,True
pair_star_isolated,pair_star_isolated_000,ring12,canonical,65537,9,8,0.7,True
pair_star_isolated,pair_star_isolated_000,ring12,reuse,1729,9,9,1.0,True
pair_star_isolated,pair_star_isolated_000,ring12,reuse,2718,6,9,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_000,ring12,reuse,31415,6,9,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_000,ring12,reuse,57721,8,9,0.8888888888888888,True
pair_star_isolated,pair_star_isolated_000,ring12,reuse,65537,6,9,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_001,grid12,canonical,1729,17,17,1.0,True
pair_star_isolated,pair_star_isolated_001,grid12,canonical,2718,14,17,0.631578947368421,True
pair_star_isolated,pair_star_isolated_001,grid12,canonical,31415,12,17,0.6111111111111112,True
pair_star_isolated,pair_star_isolated_001,grid12,canonical,57721,12,17,0.6111111111111112,True
pair_star_isolated,pair_star_isolated_001,grid12,canonical,65537,13,17,0.5789473684210527,True
pair_star_isolated,pair_star_isolated_001,grid12,reuse,1729,6,6,1.0,True
pair_star_isolated,pair_star_isolated_001,grid12,reuse,2718,6,6,0.5,True
pair_star_isolated,pair_star_isolated_001,grid12,reuse,31415,4,6,0.42857142857142855,True
pair_star_isolated,pair_star_isolated_001,grid12,reuse,57721,5,6,0.5714285714285714,True
pair_star_isolated,pair_star_isolated_001,grid12,reuse,65537,12,6,0.38461538461538464,True
pair_star_isolated,pair_star_isolated_001,line12,canonical,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_001,line12,canonical,2718,11,10,0.9090909090909091,True
pair_star_isolated,pair_star_isolated_001,line12,canonical,31415,10,10,0.8181818181818182,True
pair_star_isolated,pair_star_isolated_001,line12,canonical,57721,12,10,0.6923076923076923,True
pair_star_isolated,pair_star_isolated_001,line12,canonical,65537,9,10,0.7272727272727273,True
pair_star_isolated,pair_star_isolated_001,line12,reuse,1729,8,8,1.0,True
pair_star_isolated,pair_star_isolated_001,line12,reuse,2718,8,8,0.6,True
pair_star_isolated,pair_star_isolated_001,line12,reuse,31415,5,8,0.4444444444444444,True
pair_star_isolated,pair_star_isolated_001,line12,reuse,57721,6,8,0.5555555555555556,True
pair_star_isolated,pair_star_isolated_001,line12,reuse,65537,5,8,0.4444444444444444,True
pair_star_isolated,pair_star_isolated_001,ring12,canonical,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_001,ring12,canonical,2718,12,10,0.4666666666666667,True
pair_star_isolated,pair_star_isolated_001,ring12,canonical,31415,12,10,0.4666666666666667,True
pair_star_isolated,pair_star_isolated_001,ring12,canonical,57721,12,10,0.4666666666666667,True
pair_star_isolated,pair_star_isolated_001,ring12,canonical,65537,15,10,0.47058823529411764,True
pair_star_isolated,pair_star_isolated_001,ring12,reuse,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_001,ring12,reuse,2718,11,10,0.75,True
pair_star_isolated,pair_star_isolated_001,ring12,reuse,31415,11,10,0.6153846153846154,True
pair_star_isolated,pair_star_isolated_001,ring12,reuse,57721,9,10,0.5833333333333334,True
pair_star_isolated,pair_star_isolated_001,ring12,reuse,65537,12,10,0.5714285714285714,True
pair_star_isolated,pair_star_isolated_002,grid12,canonical,1729,17,17,1.0,True
pair_star_isolated,pair_star_isolated_002,grid12,canonical,2718,16,17,0.5,True
pair_star_isolated,pair_star_isolated_002,grid12,canonical,31415,18,17,0.4583333333333333,True
pair_star_isolated,pair_star_isolated_002,grid12,canonical,57721,17,17,0.6190476190476191,True
pair_star_isolated,pair_star_isolated_002,grid12,canonical,65537,17,17,0.5454545454545454,True
pair_star_isolated,pair_star_isolated_002,grid12,reuse,1729,13,13,1.0,True
pair_star_isolated,pair_star_isolated_002,grid12,reuse,2718,10,13,0.5333333333333333,True
pair_star_isolated,pair_star_isolated_002,grid12,reuse,31415,11,13,0.5,True
pair_star_isolated,pair_star_isolated_002,grid12,reuse,57721,9,13,0.4666666666666667,True
pair_star_isolated,pair_star_isolated_002,grid12,reuse,65537,17,13,0.5789473684210527,True
pair_star_isolated,pair_star_isolated_002,line12,canonical,1729,13,13,1.0,True
pair_star_isolated,pair_star_isolated_002,line12,canonical,2718,10,13,0.5333333333333333,True
pair_star_isolated,pair_star_isolated_002,line12,canonical,31415,11,13,0.7142857142857143,True
pair_star_isolated,pair_star_isolated_002,line12,canonical,57721,13,13,0.7333333333333333,True
pair_star_isolated,pair_star_isolated_002,line12,canonical,65537,7,13,0.42857142857142855,True
pair_star_isolated,pair_star_isolated_002,line12,reuse,1729,2,2,1.0,True
pair_star_isolated,pair_star_isolated_002,line12,reuse,2718,2,2,1.0,True
pair_star_isolated,pair_star_isolated_002,line12,reuse,31415,2,2,1.0,True
pair_star_isolated,pair_star_isolated_002,line12,reuse,57721,3,2,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_002,line12,reuse,65537,2,2,1.0,True
pair_star_isolated,pair_star_isolated_002,ring12,canonical,1729,7,7,1.0,True
pair_star_isolated,pair_star_isolated_002,ring12,canonical,2718,4,7,0.375,True
pair_star_isolated,pair_star_isolated_002,ring12,canonical,31415,9,7,0.7777777777777778,True
pair_star_isolated,pair_star_isolated_002,ring12,canonical,57721,7,7,0.5555555555555556,True
pair_star_isolated,pair_star_isolated_002,ring12,canonical,65537,7,7,0.75,True
pair_star_isolated,pair_star_isolated_002,ring12,reuse,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_002,ring12,reuse,2718,8,10,0.6363636363636364,True
pair_star_isolated,pair_star_isolated_002,ring12,reuse,31415,9,10,0.7272727272727273,True
pair_star_isolated,pair_star_isolated_002,ring12,reuse,57721,8,10,0.6363636363636364,True
pair_star_isolated,pair_star_isolated_002,ring12,reuse,65537,9,10,0.7272727272727273,True
pair_star_isolated,pair_star_isolated_003,grid12,canonical,1729,13,13,1.0,True
pair_star_isolated,pair_star_isolated_003,grid12,canonical,2718,15,13,0.5555555555555556,True
pair_star_isolated,pair_star_isolated_003,grid12,canonical,31415,15,13,0.75,True
pair_star_isolated,pair_star_isolated_003,grid12,canonical,57721,12,13,0.5625,True
pair_star_isolated,pair_star_isolated_003,grid12,canonical,65537,13,13,0.625,True
pair_star_isolated,pair_star_isolated_003,grid12,reuse,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_003,grid12,reuse,2718,7,10,0.5454545454545454,True
pair_star_isolated,pair_star_isolated_003,grid12,reuse,31415,7,10,0.4166666666666667,True
pair_star_isolated,pair_star_isolated_003,grid12,reuse,57721,9,10,0.46153846153846156,True
pair_star_isolated,pair_star_isolated_003,grid12,reuse,65537,11,10,0.4,True
pair_star_isolated,pair_star_isolated_003,line12,canonical,1729,9,9,1.0,True
pair_star_isolated,pair_star_isolated_003,line12,canonical,2718,8,9,0.8888888888888888,True
pair_star_isolated,pair_star_isolated_003,line12,canonical,31415,8,9,0.8888888888888888,True
pair_star_isolated,pair_star_isolated_003,line12,canonical,57721,8,9,0.8888888888888888,True
pair_star_isolated,pair_star_isolated_003,line12,canonical,65537,6,9,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_003,line12,reuse,1729,7,7,1.0,True
pair_star_isolated,pair_star_isolated_003,line12,reuse,2718,7,7,1.0,True
pair_star_isolated,pair_star_isolated_003,line12,reuse,31415,7,7,0.75,True
pair_star_isolated,pair_star_isolated_003,line12,reuse,57721,7,7,0.75,True
pair_star_isolated,pair_star_isolated_003,line12,reuse,65537,8,7,0.875,True
pair_star_isolated,pair_star_isolated_003,ring12,canonical,1729,13,13,1.0,True
pair_star_isolated,pair_star_isolated_003,ring12,canonical,2718,11,13,0.8461538461538461,True
pair_star_isolated,pair_star_isolated_003,ring12,canonical,31415,11,13,0.8461538461538461,True
pair_star_isolated,pair_star_isolated_003,ring12,canonical,57721,12,13,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_003,ring12,canonical,65537,11,13,0.7142857142857143,True
pair_star_isolated,pair_star_isolated_003,ring12,reuse,1729,11,11,1.0,True
pair_star_isolated,pair_star_isolated_003,ring12,reuse,2718,9,11,0.8181818181818182,True
pair_star_isolated,pair_star_isolated_003,ring12,reuse,31415,11,11,0.8333333333333334,True
pair_star_isolated,pair_star_isolated_003,ring12,reuse,57721,10,11,0.75,True
pair_star_isolated,pair_star_isolated_003,ring12,reuse,65537,9,11,0.8181818181818182,True
pair_star_isolated,pair_star_isolated_004,grid12,canonical,1729,16,16,1.0,True
pair_star_isolated,pair_star_isolated_004,grid12,canonical,2718,17,16,0.5,True
pair_star_isolated,pair_star_isolated_004,grid12,canonical,31415,18,16,0.5454545454545454,True
pair_star_isolated,pair_star_isolated_004,grid12,canonical,57721,18,16,0.6190476190476191,True
pair_star_isolated,pair_star_isolated_004,grid12,canonical,65537,16,16,0.6,True
pair_star_isolated,pair_star_isolated_004,grid12,reuse,1729,9,9,1.0,True
pair_star_isolated,pair_star_isolated_004,grid12,reuse,2718,9,9,0.6363636363636364,True
pair_star_isolated,pair_star_isolated_004,grid12,reuse,31415,9,9,0.6363636363636364,True
pair_star_isolated,pair_star_isolated_004,grid12,reuse,57721,9,9,1.0,True
pair_star_isolated,pair_star_isolated_004,grid12,reuse,65537,7,9,0.6,True
pair_star_isolated,pair_star_isolated_004,line12,canonical,1729,6,6,1.0,True
pair_star_isolated,pair_star_isolated_004,line12,canonical,2718,9,6,0.5,True
pair_star_isolated,pair_star_isolated_004,line12,canonical,31415,6,6,0.7142857142857143,True
pair_star_isolated,pair_star_isolated_004,line12,canonical,57721,7,6,0.625,True
pair_star_isolated,pair_star_isolated_004,line12,canonical,65537,7,6,0.625,True
pair_star_isolated,pair_star_isolated_004,line12,reuse,1729,7,7,1.0,True
pair_star_isolated,pair_star_isolated_004,line12,reuse,2718,6,7,0.625,True
pair_star_isolated,pair_star_isolated_004,line12,reuse,31415,7,7,0.5555555555555556,True
pair_star_isolated,pair_star_isolated_004,line12,reuse,57721,5,7,0.5,True
pair_star_isolated,pair_star_isolated_004,line12,reuse,65537,8,7,0.875,True
pair_star_isolated,pair_star_isolated_004,ring12,canonical,1729,13,13,1.0,True
pair_star_isolated,pair_star_isolated_004,ring12,canonical,2718,13,13,0.625,True
pair_star_isolated,pair_star_isolated_004,ring12,canonical,31415,14,13,0.6875,True
pair_star_isolated,pair_star_isolated_004,ring12,canonical,57721,13,13,0.625,True
pair_star_isolated,pair_star_isolated_004,ring12,canonical,65537,12,13,0.5625,True
pair_star_isolated,pair_star_isolated_004,ring12,reuse,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_004,ring12,reuse,2718,11,10,0.75,True
pair_star_isolated,pair_star_isolated_004,ring12,reuse,31415,10,10,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_004,ring12,reuse,57721,11,10,0.5,True
pair_star_isolated,pair_star_isolated_004,ring12,reuse,65537,10,10,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_005,grid12,canonical,1729,20,20,1.0,True
pair_star_isolated,pair_star_isolated_005,grid12,canonical,2718,20,20,0.7391304347826086,True
pair_star_isolated,pair_star_isolated_005,grid12,canonical,31415,19,20,0.7727272727272727,True
pair_star_isolated,pair_star_isolated_005,grid12,canonical,57721,17,20,0.85,True
pair_star_isolated,pair_star_isolated_005,grid12,canonical,65537,16,20,0.8,True
pair_star_isolated,pair_star_isolated_005,grid12,reuse,1729,14,14,1.0,True
pair_star_isolated,pair_star_isolated_005,grid12,reuse,2718,13,14,0.5882352941176471,True
pair_star_isolated,pair_star_isolated_005,grid12,reuse,31415,18,14,0.6842105263157895,True
pair_star_isolated,pair_star_isolated_005,grid12,reuse,57721,17,14,0.8235294117647058,True
pair_star_isolated,pair_star_isolated_005,grid12,reuse,65537,16,14,0.7647058823529411,True
pair_star_isolated,pair_star_isolated_005,line12,canonical,1729,5,5,1.0,True
pair_star_isolated,pair_star_isolated_005,line12,canonical,2718,7,5,0.7142857142857143,True
pair_star_isolated,pair_star_isolated_005,line12,canonical,31415,6,5,0.8333333333333334,True
pair_star_isolated,pair_star_isolated_005,line12,canonical,57721,6,5,0.8333333333333334,True
pair_star_isolated,pair_star_isolated_005,line12,canonical,65537,6,5,0.5714285714285714,True
pair_star_isolated,pair_star_isolated_005,line12,reuse,1729,8,8,1.0,True
pair_star_isolated,pair_star_isolated_005,line12,reuse,2718,3,8,0.375,True
pair_star_isolated,pair_star_isolated_005,line12,reuse,31415,6,8,0.75,True
pair_star_isolated,pair_star_isolated_005,line12,reuse,57721,6,8,0.5555555555555556,True
pair_star_isolated,pair_star_isolated_005,line12,reuse,65537,8,8,0.7777777777777778,True
pair_star_isolated,pair_star_isolated_005,ring12,canonical,1729,9,9,1.0,True
pair_star_isolated,pair_star_isolated_005,ring12,canonical,2718,12,9,0.6153846153846154,True
pair_star_isolated,pair_star_isolated_005,ring12,canonical,31415,9,9,0.8,True
pair_star_isolated,pair_star_isolated_005,ring12,canonical,57721,10,9,0.5833333333333334,True
pair_star_isolated,pair_star_isolated_005,ring12,canonical,65537,12,9,0.4,True
pair_star_isolated,pair_star_isolated_005,ring12,reuse,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_005,ring12,reuse,2718,16,10,0.5294117647058824,True
pair_star_isolated,pair_star_isolated_005,ring12,reuse,31415,13,10,0.5333333333333333,True
pair_star_isolated,pair_star_isolated_005,ring12,reuse,57721,8,10,0.38461538461538464,True
pair_star_isolated,pair_star_isolated_005,ring12,reuse,65537,13,10,0.5333333333333333,True
pair_star_isolated,pair_star_isolated_006,grid12,canonical,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_006,grid12,canonical,2718,11,10,0.75,True
pair_star_isolated,pair_star_isolated_006,grid12,canonical,31415,11,10,0.9090909090909091,True
pair_star_isolated,pair_star_isolated_006,grid12,canonical,57721,13,10,0.7692307692307693,True
pair_star_isolated,pair_star_isolated_006,grid12,canonical,65537,11,10,0.75,True
pair_star_isolated,pair_star_isolated_006,grid12,reuse,1729,4,4,1.0,True
pair_star_isolated,pair_star_isolated_006,grid12,reuse,2718,6,4,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_006,grid12,reuse,31415,5,4,0.5,True
pair_star_isolated,pair_star_isolated_006,grid12,reuse,57721,5,4,0.8,True
pair_star_isolated,pair_star_isolated_006,grid12,reuse,65537,8,4,0.5,True
pair_star_isolated,pair_star_isolated_006,line12,canonical,1729,7,7,1.0,True
pair_star_isolated,pair_star_isolated_006,line12,canonical,2718,6,7,0.625,True
pair_star_isolated,pair_star_isolated_006,line12,canonical,31415,10,7,0.21428571428571427,True
pair_star_isolated,pair_star_isolated_006,line12,canonical,57721,10,7,0.4166666666666667,True
pair_star_isolated,pair_star_isolated_006,line12,canonical,65537,8,7,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_006,line12,reuse,1729,4,4,1.0,True
pair_star_isolated,pair_star_isolated_006,line12,reuse,2718,6,4,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_006,line12,reuse,31415,4,4,0.6,True
pair_star_isolated,pair_star_isolated_006,line12,reuse,57721,4,4,1.0,True
pair_star_isolated,pair_star_isolated_006,line12,reuse,65537,4,4,0.6,True
pair_star_isolated,pair_star_isolated_006,ring12,canonical,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_006,ring12,canonical,2718,11,10,0.6153846153846154,True
pair_star_isolated,pair_star_isolated_006,ring12,canonical,31415,9,10,0.5833333333333334,True
pair_star_isolated,pair_star_isolated_006,ring12,canonical,57721,8,10,0.8,True
pair_star_isolated,pair_star_isolated_006,ring12,canonical,65537,9,10,0.7272727272727273,True
pair_star_isolated,pair_star_isolated_006,ring12,reuse,1729,5,5,1.0,True
pair_star_isolated,pair_star_isolated_006,ring12,reuse,2718,5,5,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_006,ring12,reuse,31415,5,5,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_006,ring12,reuse,57721,4,5,0.8,True
pair_star_isolated,pair_star_isolated_006,ring12,reuse,65537,6,5,0.5714285714285714,True
pair_star_isolated,pair_star_isolated_007,grid12,canonical,1729,15,15,1.0,True
pair_star_isolated,pair_star_isolated_007,grid12,canonical,2718,15,15,0.5,True
pair_star_isolated,pair_star_isolated_007,grid12,canonical,31415,16,15,0.4090909090909091,True
pair_star_isolated,pair_star_isolated_007,grid12,canonical,57721,17,15,0.6,True
pair_star_isolated,pair_star_isolated_007,grid12,canonical,65537,14,15,0.3181818181818182,True
pair_star_isolated,pair_star_isolated_007,grid12,reuse,1729,9,9,1.0,True
pair_star_isolated,pair_star_isolated_007,grid12,reuse,2718,10,9,0.5833333333333334,True
pair_star_isolated,pair_star_isolated_007,grid12,reuse,31415,12,9,0.5,True
pair_star_isolated,pair_star_isolated_007,grid12,reuse,57721,13,9,0.6923076923076923,True
pair_star_isolated,pair_star_isolated_007,grid12,reuse,65537,6,9,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_007,line12,canonical,1729,14,14,1.0,True
pair_star_isolated,pair_star_isolated_007,line12,canonical,2718,14,14,0.6470588235294118,True
pair_star_isolated,pair_star_isolated_007,line12,canonical,31415,12,14,0.5294117647058824,True
pair_star_isolated,pair_star_isolated_007,line12,canonical,57721,13,14,0.6875,True
pair_star_isolated,pair_star_isolated_007,line12,canonical,65537,13,14,0.8,True
pair_star_isolated,pair_star_isolated_007,line12,reuse,1729,6,6,1.0,True
pair_star_isolated,pair_star_isolated_007,line12,reuse,2718,5,6,0.8333333333333334,True
pair_star_isolated,pair_star_isolated_007,line12,reuse,31415,5,6,0.8333333333333334,True
pair_star_isolated,pair_star_isolated_007,line12,reuse,57721,5,6,0.5714285714285714,True
pair_star_isolated,pair_star_isolated_007,line12,reuse,65537,7,6,0.4444444444444444,True
pair_star_isolated,pair_star_isolated_007,ring12,canonical,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_007,ring12,canonical,2718,12,10,0.5714285714285714,True
pair_star_isolated,pair_star_isolated_007,ring12,canonical,31415,11,10,0.75,True
pair_star_isolated,pair_star_isolated_007,ring12,canonical,57721,10,10,0.5384615384615384,True
pair_star_isolated,pair_star_isolated_007,ring12,canonical,65537,10,10,0.6666666666666666,True
pair_star_isolated,pair_star_isolated_007,ring12,reuse,1729,11,11,1.0,True
pair_star_isolated,pair_star_isolated_007,ring12,reuse,2718,12,11,0.6428571428571429,True
pair_star_isolated,pair_star_isolated_007,ring12,reuse,31415,10,11,0.4,True
pair_star_isolated,pair_star_isolated_007,ring12,reuse,57721,12,11,0.4375,True
pair_star_isolated,pair_star_isolated_007,ring12,reuse,65537,9,11,0.5384615384615384,True
pair_star_isolated,pair_star_isolated_008,grid12,canonical,1729,15,15,1.0,True
pair_star_isolated,pair_star_isolated_008,grid12,canonical,2718,15,15,0.5789473684210527,True
pair_star_isolated,pair_star_isolated_008,grid12,canonical,31415,17,15,0.5238095238095238,True
pair_star_isolated,pair_star_isolated_008,grid12,canonical,57721,17,15,0.5238095238095238,True
pair_star_isolated,pair_star_isolated_008,grid12,canonical,65537,17,15,0.5238095238095238,True
pair_star_isolated,pair_star_isolated_008,grid12,reuse,1729,12,12,1.0,True
pair_star_isolated,pair_star_isolated_008,grid12,reuse,2718,11,12,0.4375,True
pair_star_isolated,pair_star_isolated_008,grid12,reuse,31415,11,12,0.5333333333333333,True
pair_star_isolated,pair_star_isolated_008,grid12,reuse,57721,10,12,0.5714285714285714,True
pair_star_isolated,pair_star_isolated_008,grid12,reuse,65537,12,12,0.6,True
pair_star_isolated,pair_star_isolated_008,line12,canonical,1729,10,10,1.0,True
pair_star_isolated,pair_star_isolated_008,line12,canonical,2718,13,10,0.7692307692307693,True
pair_star_isolated,pair_star_isolated_008,line12,canonical,31415,11,10,0.9090909090909091,True
pair_star_isolated,pair_star_isolated_008,line12,canonical,57721,11,10,0.9090909090909091,True
pair_star_isolated,pair_star_isolated_008,line12,canonical,65537,12,10,0.8333333333333334,True
pair_star_isolated,pair_star_isolated_008,line12,reuse,1729,4,4,1.0,True
pair_star_isolated,pair_star_isolated_008,line12,reuse,2718,4,4,1.0,True
pair_star_isolated,pair_star_isolated_008,line12,reuse,31415,4,4,1.0,True
pair_star_isolated,pair_star_isolated_008,line12,reuse,57721,4,4,1.0,True
pair_star_isolated,pair_star_isolated_008,line12,reuse,65537,5,4,0.8,True
pair_star_isolated,pair_star_isolated_008,ring12,canonical,1729,13,13,1.0,True
pair_star_isolated,pair_star_isolated_008,ring12,canonical,2718,10,13,0.6428571428571429,True
pair_star_isolated,pair_star_isolated_008,ring12,canonical,31415,11,13,0.8461538461538461,True
pair_star_isolated,pair_star_isolated_008,ring12,canonical,57721,10,13,0.7692307692307693,True
pair_star_isolated,pair_star_isolated_008,ring12,canonical,65537,11,13,0.7142857142857143,True
pair_star_isolated,pair_star_isolated_008,ring12,reuse,1729,5,5,1.0,True
