family,instance_id,topology,synthesis,seed,selected_candidate_id,selected_category,baseline_selected_candidate_id,baseline_selected_feasible,baseline_budget_cells,retained_baseline_budget_cells,baseline_coverage_retention,baseline_resource_task_id,current_resource_task_id,budget_set_definition
pair_star_isolated,pair_star_isolated_021,grid12,canonical,31415,a213a4eabf479b30500e4a6b,native,a213a4eabf479b30500e4a6b,FALSE,3696,1848,0.5,fbc8378314acab30495295b5,04c7ae57fc55e596b78302f3,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,grid12,canonical,57721,a213a4eabf479b30500e4a6b,native,a213a4eabf479b30500e4a6b,FALSE,3696,1505,0.4071969696969697,fbc8378314acab30495295b5,fe030587e3f5245180c0dd4c,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,grid12,canonical,65537,a213a4eabf479b30500e4a6b,native,a213a4eabf479b30500e4a6b,TRUE,3696,3696,1.0,fbc8378314acab30495295b5,3befa1bd9ada1e378341efaa,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,grid12,reuse,1729,8a419cc1ca851d9d2c1df944,native,8a419cc1ca851d9d2c1df944,TRUE,2016,2016,1.0,d1e2869579d611019fe22e21,d1e2869579d611019fe22e21,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,grid12,reuse,2718,8a419cc1ca851d9d2c1df944,native,8a419cc1ca851d9d2c1df944,TRUE,2016,2016,1.0,d1e2869579d611019fe22e21,4d9129454e53a6bf9d2e1cd8,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,grid12,reuse,31415,8a419cc1ca851d9d2c1df944,native,8a419cc1ca851d9d2c1df944,TRUE,2016,2016,1.0,d1e2869579d611019fe22e21,f7e6d81b8e2ad22e924c0d46,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,grid12,reuse,57721,8a419cc1ca851d9d2c1df944,native,8a419cc1ca851d9d2c1df944,FALSE,2016,1974,0.9791666666666666,d1e2869579d611019fe22e21,47c12f07c507378f22c15671,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,grid12,reuse,65537,8a419cc1ca851d9d2c1df944,native,8a419cc1ca851d9d2c1df944,TRUE,2016,2016,1.0,d1e2869579d611019fe22e21,69d27514bb0cc61229384b98,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,line12,canonical,1729,d8d06a6f56612dfc9931418e,native,d8d06a6f56612dfc9931418e,TRUE,6020,6020,1.0,116a48b702cf3be798406bfd,116a48b702cf3be798406bfd,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,line12,canonical,2718,d8d06a6f56612dfc9931418e,native,d8d06a6f56612dfc9931418e,TRUE,6020,6020,1.0,116a48b702cf3be798406bfd,0851780670e3f0fb13d6eb06,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,line12,canonical,31415,d8d06a6f56612dfc9931418e,native,d8d06a6f56612dfc9931418e,TRUE,6020,6020,1.0,116a48b702cf3be798406bfd,a16ea77de5a31bc7832892d2,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,line12,canonical,57721,d8d06a6f56612dfc9931418e,native,d8d06a6f56612dfc9931418e,TRUE,6020,6020,1.0,116a48b702cf3be798406bfd,2fe3b28da867e63c2ebcbff7,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,line12,canonical,65537,d8d06a6f56612dfc9931418e,native,d8d06a6f56612dfc9931418e,TRUE,6020,6020,1.0,116a48b702cf3be798406bfd,dd85aa90de103cb3b0cef297,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,line12,reuse,1729,5a46348c575d183815ef8fc5,native,5a46348c575d183815ef8fc5,TRUE,7392,7392,1.0,9045f26f8f016de6adb9eb18,9045f26f8f016de6adb9eb18,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,line12,reuse,2718,5a46348c575d183815ef8fc5,native,5a46348c575d183815ef8fc5,TRUE,7392,7392,1.0,9045f26f8f016de6adb9eb18,72c891fa672d9ad423be30e4,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,line12,reuse,31415,5a46348c575d183815ef8fc5,native,5a46348c575d183815ef8fc5,TRUE,7392,7392,1.0,9045f26f8f016de6adb9eb18,f81056a4562fbabad99ae598,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,line12,reuse,57721,5a46348c575d183815ef8fc5,native,5a46348c575d183815ef8fc5,TRUE,7392,7392,1.0,9045f26f8f016de6adb9eb18,3cc162fda45dff32b65fdd19,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,line12,reuse,65537,5a46348c575d183815ef8fc5,native,5a46348c575d183815ef8fc5,TRUE,7392,7392,1.0,9045f26f8f016de6adb9eb18,719e287c57a2cb626928c63e,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,ring12,canonical,1729,82863a1646888b570083ee1e,native,82863a1646888b570083ee1e,TRUE,6020,6020,1.0,3a98d4fb000fa99ba0aabe96,3a98d4fb000fa99ba0aabe96,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,ring12,canonical,2718,82863a1646888b570083ee1e,native,82863a1646888b570083ee1e,TRUE,6020,6020,1.0,3a98d4fb000fa99ba0aabe96,5fd9f79c1add47abf183923b,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,ring12,canonical,31415,82863a1646888b570083ee1e,native,82863a1646888b570083ee1e,TRUE,6020,6020,1.0,3a98d4fb000fa99ba0aabe96,76b4c03a8765fe2d773f6cf3,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,ring12,canonical,57721,82863a1646888b570083ee1e,native,82863a1646888b570083ee1e,TRUE,6020,6020,1.0,3a98d4fb000fa99ba0aabe96,cf2761726403cea8e3ba1cf6,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,ring12,canonical,65537,82863a1646888b570083ee1e,native,82863a1646888b570083ee1e,TRUE,6020,6020,1.0,3a98d4fb000fa99ba0aabe96,124466df58bcc6af88cdb7ef,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,ring12,reuse,1729,c89616dd0ce111acf3f527a7,native,c89616dd0ce111acf3f527a7,TRUE,7392,7392,1.0,97c4bcaf131e281f8d57ff34,97c4bcaf131e281f8d57ff34,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,ring12,reuse,2718,c89616dd0ce111acf3f527a7,native,c89616dd0ce111acf3f527a7,TRUE,7392,7392,1.0,97c4bcaf131e281f8d57ff34,757f636603f191a96b8ce012,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,ring12,reuse,31415,c89616dd0ce111acf3f527a7,native,c89616dd0ce111acf3f527a7,TRUE,7392,7392,1.0,97c4bcaf131e281f8d57ff34,f0fa52f551a9dc0e5072d5fb,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,ring12,reuse,57721,c89616dd0ce111acf3f527a7,native,c89616dd0ce111acf3f527a7,TRUE,7392,7392,1.0,97c4bcaf131e281f8d57ff34,d2e0e773c724453577716c83,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_021,ring12,reuse,65537,c89616dd0ce111acf3f527a7,native,c89616dd0ce111acf3f527a7,TRUE,7392,7392,1.0,97c4bcaf131e281f8d57ff34,8ef3dcbd2db357283cfd7a10,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,grid12,canonical,1729,09537c33c78a273f91b669b0,native,09537c33c78a273f91b669b0,TRUE,4515,4515,1.0,b5adfbca85cac783e92cdaf1,b5adfbca85cac783e92cdaf1,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,grid12,canonical,2718,09537c33c78a273f91b669b0,native,09537c33c78a273f91b669b0,FALSE,4515,4410,0.9767441860465116,b5adfbca85cac783e92cdaf1,43fd928e8e4a9f2e80b9035d,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,grid12,canonical,31415,09537c33c78a273f91b669b0,native,09537c33c78a273f91b669b0,FALSE,4515,3010,0.6666666666666666,b5adfbca85cac783e92cdaf1,926e223ec90e975f99439984,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,grid12,canonical,57721,09537c33c78a273f91b669b0,native,09537c33c78a273f91b669b0,FALSE,4515,4410,0.9767441860465116,b5adfbca85cac783e92cdaf1,f678e238169d99d9de0e515f,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,grid12,canonical,65537,09537c33c78a273f91b669b0,native,09537c33c78a273f91b669b0,FALSE,4515,4410,0.9767441860465116,b5adfbca85cac783e92cdaf1,98a19637808f20f62c770596,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,grid12,reuse,1729,5f583add401efdcc5965c1c0,native,5f583add401efdcc5965c1c0,TRUE,5796,5796,1.0,88c7bc45f91dc1c4c0fcbbf6,88c7bc45f91dc1c4c0fcbbf6,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,grid12,reuse,2718,5f583add401efdcc5965c1c0,native,5f583add401efdcc5965c1c0,TRUE,5796,5796,1.0,88c7bc45f91dc1c4c0fcbbf6,e0d02bd8fb18242dcbc79995,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,grid12,reuse,31415,5f583add401efdcc5965c1c0,native,5f583add401efdcc5965c1c0,FALSE,5796,3864,0.6666666666666666,88c7bc45f91dc1c4c0fcbbf6,63635b942a963e59cd1348b8,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,grid12,reuse,57721,5f583add401efdcc5965c1c0,native,5f583add401efdcc5965c1c0,FALSE,5796,3864,0.6666666666666666,88c7bc45f91dc1c4c0fcbbf6,5cd1355d7ad25480f01bd87b,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,grid12,reuse,65537,5f583add401efdcc5965c1c0,native,5f583add401efdcc5965c1c0,FALSE,5796,3864,0.6666666666666666,88c7bc45f91dc1c4c0fcbbf6,fe512cb2946e33572e0795c2,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,line12,canonical,1729,107e8edc065f848027a1a68c,native,107e8edc065f848027a1a68c,TRUE,4900,4900,1.0,615e106b86e86839e18dabb8,615e106b86e86839e18dabb8,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,line12,canonical,2718,107e8edc065f848027a1a68c,native,107e8edc065f848027a1a68c,TRUE,4900,4900,1.0,615e106b86e86839e18dabb8,dd0c2d4ee20357aefb1c7cf3,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,line12,canonical,31415,107e8edc065f848027a1a68c,native,107e8edc065f848027a1a68c,TRUE,4900,4900,1.0,615e106b86e86839e18dabb8,fca142ad11f58b5a82f5daca,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,line12,canonical,57721,107e8edc065f848027a1a68c,native,107e8edc065f848027a1a68c,TRUE,4900,4900,1.0,615e106b86e86839e18dabb8,b775f420243669385e59f613,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,line12,canonical,65537,107e8edc065f848027a1a68c,native,107e8edc065f848027a1a68c,TRUE,4900,4900,1.0,615e106b86e86839e18dabb8,608ce578241e36f549723ba3,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,line12,reuse,1729,98fe4cb07ff776fdfe3720fa,native,98fe4cb07ff776fdfe3720fa,TRUE,5600,5600,1.0,464aa17176863ad2759139b8,464aa17176863ad2759139b8,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,line12,reuse,2718,98fe4cb07ff776fdfe3720fa,native,98fe4cb07ff776fdfe3720fa,TRUE,5600,5600,1.0,464aa17176863ad2759139b8,424616318bef73f4e160fccb,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,line12,reuse,31415,98fe4cb07ff776fdfe3720fa,native,98fe4cb07ff776fdfe3720fa,TRUE,5600,5600,1.0,464aa17176863ad2759139b8,c5650d79776785a3f7c864e9,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,line12,reuse,57721,98fe4cb07ff776fdfe3720fa,native,98fe4cb07ff776fdfe3720fa,TRUE,5600,5600,1.0,464aa17176863ad2759139b8,55e2440ac93af977311b557d,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,line12,reuse,65537,98fe4cb07ff776fdfe3720fa,native,98fe4cb07ff776fdfe3720fa,TRUE,5600,5600,1.0,464aa17176863ad2759139b8,d6b7e6e142d025738ac8e124,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,ring12,canonical,1729,6e439c94547afcc4531c4cb2,native,6e439c94547afcc4531c4cb2,TRUE,4900,4900,1.0,2acca69014d43adaad4ce598,2acca69014d43adaad4ce598,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,ring12,canonical,2718,6e439c94547afcc4531c4cb2,native,6e439c94547afcc4531c4cb2,TRUE,4900,4900,1.0,2acca69014d43adaad4ce598,5abcad0798d52a00184265af,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,ring12,canonical,31415,6e439c94547afcc4531c4cb2,native,6e439c94547afcc4531c4cb2,TRUE,4900,4900,1.0,2acca69014d43adaad4ce598,a15365c5cfdd7da7ca0b8237,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,ring12,canonical,57721,6e439c94547afcc4531c4cb2,native,6e439c94547afcc4531c4cb2,TRUE,4900,4900,1.0,2acca69014d43adaad4ce598,df806d4fc15d606a859d524d,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,ring12,canonical,65537,6e439c94547afcc4531c4cb2,native,6e439c94547afcc4531c4cb2,TRUE,4900,4900,1.0,2acca69014d43adaad4ce598,9097057a6740511be542285c,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,ring12,reuse,1729,9e571bad4e6c1ccf8759b085,native,9e571bad4e6c1ccf8759b085,TRUE,5600,5600,1.0,2124fe7f92ff931d87d07a19,2124fe7f92ff931d87d07a19,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,ring12,reuse,2718,9e571bad4e6c1ccf8759b085,native,9e571bad4e6c1ccf8759b085,TRUE,5600,5600,1.0,2124fe7f92ff931d87d07a19,c87b18e99d572d2b4af13f23,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,ring12,reuse,31415,9e571bad4e6c1ccf8759b085,native,9e571bad4e6c1ccf8759b085,TRUE,5600,5600,1.0,2124fe7f92ff931d87d07a19,e45faf73a1e50ebadc2f7850,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,ring12,reuse,57721,9e571bad4e6c1ccf8759b085,native,9e571bad4e6c1ccf8759b085,TRUE,5600,5600,1.0,2124fe7f92ff931d87d07a19,6f05c744aaaec8f3df224f49,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_022,ring12,reuse,65537,9e571bad4e6c1ccf8759b085,native,9e571bad4e6c1ccf8759b085,TRUE,5600,5600,1.0,2124fe7f92ff931d87d07a19,f454e58eb9c382728311206b,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,grid12,canonical,1729,16397f5abeb2c0b28bb8cc83,native,16397f5abeb2c0b28bb8cc83,TRUE,6020,6020,1.0,dc8d780df27c709a8893cffd,dc8d780df27c709a8893cffd,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,grid12,canonical,2718,16397f5abeb2c0b28bb8cc83,native,16397f5abeb2c0b28bb8cc83,FALSE,6020,5740,0.9534883720930233,dc8d780df27c709a8893cffd,0e4deb9756761577aa073d23,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,grid12,canonical,31415,16397f5abeb2c0b28bb8cc83,native,16397f5abeb2c0b28bb8cc83,TRUE,6020,6020,1.0,dc8d780df27c709a8893cffd,2eb747fbfcf00f74cbcb1799,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,grid12,canonical,57721,16397f5abeb2c0b28bb8cc83,native,16397f5abeb2c0b28bb8cc83,TRUE,6020,6020,1.0,dc8d780df27c709a8893cffd,7bdfde83bb3cdc6bdc76c8a6,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,grid12,canonical,65537,16397f5abeb2c0b28bb8cc83,native,16397f5abeb2c0b28bb8cc83,FALSE,6020,4305,0.7151162790697675,dc8d780df27c709a8893cffd,4c0488da92bf530212edbcbd,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,grid12,reuse,1729,224d2073fd651091620fd661,native,224d2073fd651091620fd661,TRUE,7896,7896,1.0,76782e5541a287b04f629db3,76782e5541a287b04f629db3,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,grid12,reuse,2718,224d2073fd651091620fd661,native,224d2073fd651091620fd661,FALSE,7896,5922,0.75,76782e5541a287b04f629db3,395ce3df2ec062f9b9636e65,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,grid12,reuse,31415,224d2073fd651091620fd661,native,224d2073fd651091620fd661,FALSE,7896,5922,0.75,76782e5541a287b04f629db3,f2cf8aedbfdde7e87b633fa8,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,grid12,reuse,57721,224d2073fd651091620fd661,native,224d2073fd651091620fd661,FALSE,7896,5922,0.75,76782e5541a287b04f629db3,c01bdf9128804886be71c615,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,grid12,reuse,65537,224d2073fd651091620fd661,native,224d2073fd651091620fd661,FALSE,7896,5922,0.75,76782e5541a287b04f629db3,fa27cddc922b5a7dd85673a2,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,line12,canonical,1729,b22b1a37ac76cfaf636bd1bf,native,b22b1a37ac76cfaf636bd1bf,TRUE,3808,3808,1.0,17da857813a6aae39af0de7c,17da857813a6aae39af0de7c,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,line12,canonical,2718,b22b1a37ac76cfaf636bd1bf,native,b22b1a37ac76cfaf636bd1bf,TRUE,3808,3808,1.0,17da857813a6aae39af0de7c,077a47e03c186ec0c3ff1320,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,line12,canonical,31415,b22b1a37ac76cfaf636bd1bf,native,b22b1a37ac76cfaf636bd1bf,TRUE,3808,3808,1.0,17da857813a6aae39af0de7c,11d963480d0a0da738eb2fa8,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,line12,canonical,57721,b22b1a37ac76cfaf636bd1bf,native,b22b1a37ac76cfaf636bd1bf,TRUE,3808,3808,1.0,17da857813a6aae39af0de7c,878f098e24d7d9618d4ada9f,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,line12,canonical,65537,b22b1a37ac76cfaf636bd1bf,native,b22b1a37ac76cfaf636bd1bf,TRUE,3808,3808,1.0,17da857813a6aae39af0de7c,56c3f1094506a049887906ed,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,line12,reuse,1729,2be7803b27085ff2ae46d56c,native,2be7803b27085ff2ae46d56c,TRUE,5180,5180,1.0,b0fcb395e48576efa34a2bf0,b0fcb395e48576efa34a2bf0,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,line12,reuse,2718,2be7803b27085ff2ae46d56c,native,2be7803b27085ff2ae46d56c,TRUE,5180,5180,1.0,b0fcb395e48576efa34a2bf0,fdd6e2e483f0dbc192591b07,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,line12,reuse,31415,2be7803b27085ff2ae46d56c,native,2be7803b27085ff2ae46d56c,TRUE,5180,5180,1.0,b0fcb395e48576efa34a2bf0,9ea92efddf41d311812ad7d5,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,line12,reuse,57721,2be7803b27085ff2ae46d56c,native,2be7803b27085ff2ae46d56c,TRUE,5180,5180,1.0,b0fcb395e48576efa34a2bf0,7c4b91be13c5ab27f2639d58,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,line12,reuse,65537,2be7803b27085ff2ae46d56c,native,2be7803b27085ff2ae46d56c,TRUE,5180,5180,1.0,b0fcb395e48576efa34a2bf0,a5cdea5e3df3896857bab2dc,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,ring12,canonical,1729,250b7f6542b2ec9db866f366,native,250b7f6542b2ec9db866f366,TRUE,1435,1435,1.0,183edc784b6e05cd33859777,183edc784b6e05cd33859777,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,ring12,canonical,2718,250b7f6542b2ec9db866f366,native,250b7f6542b2ec9db866f366,FALSE,1435,1400,0.975609756097561,183edc784b6e05cd33859777,b3b2bf80d6a5c5f2353404f1,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,ring12,canonical,31415,250b7f6542b2ec9db866f366,native,250b7f6542b2ec9db866f366,TRUE,1435,1435,1.0,183edc784b6e05cd33859777,e73af5e865ae44ba8908a35a,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,ring12,canonical,57721,250b7f6542b2ec9db866f366,native,250b7f6542b2ec9db866f366,TRUE,1435,1435,1.0,183edc784b6e05cd33859777,fd78543d763d64aa43e6b53c,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,ring12,canonical,65537,250b7f6542b2ec9db866f366,native,250b7f6542b2ec9db866f366,FALSE,1435,1400,0.975609756097561,183edc784b6e05cd33859777,b69f791700f575b7486ae9c2,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,ring12,reuse,1729,4c8da1c1e98ca552afc791f7,native,4c8da1c1e98ca552afc791f7,TRUE,1365,1365,1.0,50b18e62957568eb8de15ba6,50b18e62957568eb8de15ba6,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,ring12,reuse,2718,4c8da1c1e98ca552afc791f7,native,4c8da1c1e98ca552afc791f7,TRUE,1365,1365,1.0,50b18e62957568eb8de15ba6,b018043af303377076231bfd,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,ring12,reuse,31415,4c8da1c1e98ca552afc791f7,native,4c8da1c1e98ca552afc791f7,TRUE,1365,1365,1.0,50b18e62957568eb8de15ba6,4ef43a54439c2b7ee00979ed,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,ring12,reuse,57721,4c8da1c1e98ca552afc791f7,native,4c8da1c1e98ca552afc791f7,TRUE,1365,1365,1.0,50b18e62957568eb8de15ba6,21c162d35adfe7e4b43ef073,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_023,ring12,reuse,65537,4c8da1c1e98ca552afc791f7,native,4c8da1c1e98ca552afc791f7,TRUE,1365,1365,1.0,50b18e62957568eb8de15ba6,0b32f42d5b88675963529814,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,grid12,canonical,1729,6e5418d133afd4978aa9dbd9,native,6e5418d133afd4978aa9dbd9,TRUE,7224,7224,1.0,f94f17924dd977ad59d2bfe6,f94f17924dd977ad59d2bfe6,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,grid12,canonical,2718,6e5418d133afd4978aa9dbd9,native,6e5418d133afd4978aa9dbd9,FALSE,7224,3528,0.4883720930232558,f94f17924dd977ad59d2bfe6,22bd26c2a255349e5d8b4798,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,grid12,canonical,31415,6e5418d133afd4978aa9dbd9,native,6e5418d133afd4978aa9dbd9,TRUE,7224,7224,1.0,f94f17924dd977ad59d2bfe6,47a16feedbbed2994c012a48,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,grid12,canonical,57721,6e5418d133afd4978aa9dbd9,native,6e5418d133afd4978aa9dbd9,TRUE,7224,7224,1.0,f94f17924dd977ad59d2bfe6,15f0a83825c74478682dc32a,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,grid12,canonical,65537,6e5418d133afd4978aa9dbd9,native,6e5418d133afd4978aa9dbd9,TRUE,7224,7224,1.0,f94f17924dd977ad59d2bfe6,fa00af80cecd57861b05ffdd,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,grid12,reuse,1729,dd3847748c01f96db666f0f0,native,dd3847748c01f96db666f0f0,TRUE,5796,5796,1.0,42e05c0950ced62ddbbb5e0a,42e05c0950ced62ddbbb5e0a,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,grid12,reuse,2718,dd3847748c01f96db666f0f0,native,dd3847748c01f96db666f0f0,TRUE,5796,5796,1.0,42e05c0950ced62ddbbb5e0a,1c4d724722b56bef4b9a1dc8,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,grid12,reuse,31415,dd3847748c01f96db666f0f0,native,dd3847748c01f96db666f0f0,TRUE,5796,5796,1.0,42e05c0950ced62ddbbb5e0a,26f88c50f71732cf08bfaf17,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,grid12,reuse,57721,dd3847748c01f96db666f0f0,native,dd3847748c01f96db666f0f0,TRUE,5796,5796,1.0,42e05c0950ced62ddbbb5e0a,d95159237aa8a00179301cb7,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,grid12,reuse,65537,dd3847748c01f96db666f0f0,native,dd3847748c01f96db666f0f0,TRUE,5796,5796,1.0,42e05c0950ced62ddbbb5e0a,4201b14f0e3b18491357fd35,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,line12,canonical,1729,315d962dbc997592b02eaf1f,native,315d962dbc997592b02eaf1f,TRUE,3472,3472,1.0,5fa2613d794d010800ac0491,5fa2613d794d010800ac0491,all complete grid tuples feasible for the fixed baseline J winner
pair_star_isolated,pair_star_isolated_024,line12,canonical,2718,315d962dbc997592b02eaf1f,native,315d962dbc997592b02eaf1f,TRUE,3472,3472,1.0,5fa2613d794d010800ac0491,03c4f18b97abd2f9e2004f1c,all complete grid tuples feasible for the fixed baseline J winner
