auxiliary_inconsistency_rate,budget_key,encoded_energy_mean,family,instance_id,optimum_hit_rate,original_objective_mean,p,policy,random_rep_seed,representation,restart_count,statevector_norm,study
0.0,equal_layer_p2,-1.6050868962002827,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.060488669741923684,-1.6050868962002827,2,cold,2026082715,matched_random_selective,3,1.0000000000000002,original_e4
0.0,equal_layer_p2,-1.3616237795246446,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.0331955818161126,-1.3616237795246446,2,original_only,2026082715,matched_random_selective,3,0.9999999999999997,original_e4
0.0,equal_2q_budget_128,-2.613622173399451,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.10742897770095809,-2.613622173399451,4,cold,2026082715,matched_random_selective,3,1.0000000000000002,original_e4
0.0,equal_2q_budget_128,-2.7137961658085046,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.06554830923811944,-2.7137961658085046,4,original_only,2026082715,matched_random_selective,3,1.0000000000000004,original_e4
0.0,equal_2q_budget_256,-2.2590442818186802,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.1372254205908787,-2.2590442818186802,9,cold,2026082715,matched_random_selective,3,1.0000000000000004,original_e4
0.0,equal_2q_budget_256,-2.1774231533800434,cubic_spin_glass,inst_04204c7d862dcfca8e427f256f533fe1306d04cc8891110f908ad2c268e28c47,0.14610454518463087,-2.1774231533800434,9,original_only,2026082715,matched_random_selective,3,1.000000000000001,original_e4
0.0,equal_layer_p1,-2.4682666092311876,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.05502398267507638,-2.4682666092311876,1,cold,,all_native,3,1.0,original_e4
0.0,equal_layer_p1,-1.7423130643010658,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.09178476334881487,-1.7423130643010658,1,original_only,,all_native,3,1.0000000000000009,original_e4
0.0,equal_layer_p2,-1.4437284344116763,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.049288507290250694,-1.4437284344116763,2,cold,,all_native,3,1.0000000000000002,original_e4
0.0,equal_layer_p2,-2.6772728135505504,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.16480915750001823,-2.6772728135505504,2,original_only,,all_native,3,1.0000000000000007,original_e4
0.0,equal_2q_budget_128,-0.8192542829492809,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.028391659231842437,-0.8192542829492809,1,cold,,all_native,3,0.9999999999999997,original_e4
0.0,equal_2q_budget_128,-1.849799878261048,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.06820750873471791,-1.849799878261048,1,original_only,,all_native,3,1.0000000000000004,original_e4
0.0,equal_2q_budget_256,-3.0303305159104355,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.08088257837165848,-3.0303305159104355,3,cold,,all_native,3,1.0,original_e4
0.0,equal_2q_budget_256,-3.299437769344811,cubic_spin_glass,inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,0.17252445200074482,-3.299437769344811,3,original_only,,all_native,3,0.9999999999999999,original_e4
