actual_2q_gates,budget,design_id,initial_depth_provenance,initial_p_reconstructed,instance_id,noise_level,random_rep_seed,realised_depth_provenance,realised_p,reduction,representation,restart_id,source_row,source_sha256
219,256,design_5bf50ca6b5fc9b89a962,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,,archived_p_column,2,0,all_native,0,976,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_5bf50ca6b5fc9b89a962,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,,archived_p_column,2,0,all_native,1,977,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_5bf50ca6b5fc9b89a962,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,,archived_p_column,2,0,all_native,1,978,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_5bf50ca6b5fc9b89a962,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,,archived_p_column,2,0,all_native,1,979,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_5bf50ca6b5fc9b89a962,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,,archived_p_column,2,0,all_native,2,980,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_5bf50ca6b5fc9b89a962,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,,archived_p_column,2,0,all_native,2,981,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_5bf50ca6b5fc9b89a962,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,,archived_p_column,2,0,all_native,2,982,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
121,256,design_74b62628888d5acabaea,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,,archived_p_column,1,1,fully_quadratized,0,983,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
121,256,design_74b62628888d5acabaea,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,,archived_p_column,1,1,fully_quadratized,0,984,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
121,256,design_74b62628888d5acabaea,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,,archived_p_column,1,1,fully_quadratized,0,985,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
121,256,design_74b62628888d5acabaea,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,,archived_p_column,1,1,fully_quadratized,1,986,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
121,256,design_74b62628888d5acabaea,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,,archived_p_column,1,1,fully_quadratized,1,987,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
121,256,design_74b62628888d5acabaea,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,,archived_p_column,1,1,fully_quadratized,1,988,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
121,256,design_74b62628888d5acabaea,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,,archived_p_column,1,1,fully_quadratized,2,989,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
121,256,design_74b62628888d5acabaea,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,,archived_p_column,1,1,fully_quadratized,2,990,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
121,256,design_74b62628888d5acabaea,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,,archived_p_column,1,1,fully_quadratized,2,991,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
223,256,design_8e8a05f37a84ea96adb2,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,,archived_p_column,2,0,selective,0,992,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
223,256,design_8e8a05f37a84ea96adb2,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,,archived_p_column,2,0,selective,0,993,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
223,256,design_8e8a05f37a84ea96adb2,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,,archived_p_column,2,0,selective,0,994,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
223,256,design_8e8a05f37a84ea96adb2,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,,archived_p_column,2,0,selective,1,995,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
223,256,design_8e8a05f37a84ea96adb2,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,,archived_p_column,2,0,selective,1,996,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
223,256,design_8e8a05f37a84ea96adb2,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,,archived_p_column,2,0,selective,1,997,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
223,256,design_8e8a05f37a84ea96adb2,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,,archived_p_column,2,0,selective,2,998,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
223,256,design_8e8a05f37a84ea96adb2,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,,archived_p_column,2,0,selective,2,999,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
223,256,design_8e8a05f37a84ea96adb2,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,,archived_p_column,2,0,selective,2,1000,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
249,256,design_a87cbaba976c4c952929,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082711,archived_p_column,2,0,matched_random_selective,0,1001,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
249,256,design_a87cbaba976c4c952929,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082711,archived_p_column,2,0,matched_random_selective,0,1002,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
249,256,design_a87cbaba976c4c952929,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082711,archived_p_column,2,0,matched_random_selective,0,1003,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
249,256,design_a87cbaba976c4c952929,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082711,archived_p_column,2,0,matched_random_selective,1,1004,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
249,256,design_a87cbaba976c4c952929,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082711,archived_p_column,2,0,matched_random_selective,1,1005,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
249,256,design_a87cbaba976c4c952929,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082711,archived_p_column,2,0,matched_random_selective,1,1006,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
249,256,design_a87cbaba976c4c952929,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082711,archived_p_column,2,0,matched_random_selective,2,1007,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
249,256,design_a87cbaba976c4c952929,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082711,archived_p_column,2,0,matched_random_selective,2,1008,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
249,256,design_a87cbaba976c4c952929,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082711,archived_p_column,2,0,matched_random_selective,2,1009,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_78ac3e0e714249ce9d4d,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082712,archived_p_column,2,0,matched_random_selective,0,1010,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_78ac3e0e714249ce9d4d,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082712,archived_p_column,2,0,matched_random_selective,0,1011,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_78ac3e0e714249ce9d4d,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082712,archived_p_column,2,0,matched_random_selective,0,1012,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_78ac3e0e714249ce9d4d,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082712,archived_p_column,2,0,matched_random_selective,1,1013,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_78ac3e0e714249ce9d4d,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082712,archived_p_column,2,0,matched_random_selective,1,1014,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_78ac3e0e714249ce9d4d,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082712,archived_p_column,2,0,matched_random_selective,1,1015,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_78ac3e0e714249ce9d4d,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082712,archived_p_column,2,0,matched_random_selective,2,1016,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_78ac3e0e714249ce9d4d,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082712,archived_p_column,2,0,matched_random_selective,2,1017,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
219,256,design_78ac3e0e714249ce9d4d,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082712,archived_p_column,2,0,matched_random_selective,2,1018,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
253,256,design_e170c4ba802687308360,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082713,archived_p_column,2,0,matched_random_selective,0,1019,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
253,256,design_e170c4ba802687308360,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082713,archived_p_column,2,0,matched_random_selective,0,1020,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
253,256,design_e170c4ba802687308360,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082713,archived_p_column,2,0,matched_random_selective,0,1021,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
253,256,design_e170c4ba802687308360,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082713,archived_p_column,2,0,matched_random_selective,1,1022,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
253,256,design_e170c4ba802687308360,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082713,archived_p_column,2,0,matched_random_selective,1,1023,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
253,256,design_e170c4ba802687308360,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082713,archived_p_column,2,0,matched_random_selective,1,1024,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
253,256,design_e170c4ba802687308360,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082713,archived_p_column,2,0,matched_random_selective,2,1025,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
253,256,design_e170c4ba802687308360,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082713,archived_p_column,2,0,matched_random_selective,2,1026,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
253,256,design_e170c4ba802687308360,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082713,archived_p_column,2,0,matched_random_selective,2,1027,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
251,256,design_966d06db088a5f384fff,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082714,archived_p_column,2,0,matched_random_selective,0,1028,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
251,256,design_966d06db088a5f384fff,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082714,archived_p_column,2,0,matched_random_selective,0,1029,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
251,256,design_966d06db088a5f384fff,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082714,archived_p_column,2,0,matched_random_selective,0,1030,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
251,256,design_966d06db088a5f384fff,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082714,archived_p_column,2,0,matched_random_selective,1,1031,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
251,256,design_966d06db088a5f384fff,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082714,archived_p_column,2,0,matched_random_selective,1,1032,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
251,256,design_966d06db088a5f384fff,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082714,archived_p_column,2,0,matched_random_selective,1,1033,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
251,256,design_966d06db088a5f384fff,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082714,archived_p_column,2,0,matched_random_selective,2,1034,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
251,256,design_966d06db088a5f384fff,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082714,archived_p_column,2,0,matched_random_selective,2,1035,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
251,256,design_966d06db088a5f384fff,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082714,archived_p_column,2,0,matched_random_selective,2,1036,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
245,256,design_3ad0657012712dc360af,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082715,archived_p_column,2,0,matched_random_selective,0,1037,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
245,256,design_3ad0657012712dc360af,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082715,archived_p_column,2,0,matched_random_selective,0,1038,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
245,256,design_3ad0657012712dc360af,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082715,archived_p_column,2,0,matched_random_selective,0,1039,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
245,256,design_3ad0657012712dc360af,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082715,archived_p_column,2,0,matched_random_selective,1,1040,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
245,256,design_3ad0657012712dc360af,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082715,archived_p_column,2,0,matched_random_selective,1,1041,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
245,256,design_3ad0657012712dc360af,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082715,archived_p_column,2,0,matched_random_selective,1,1042,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
245,256,design_3ad0657012712dc360af,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,noiseless,2026082715,archived_p_column,2,0,matched_random_selective,2,1043,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
245,256,design_3ad0657012712dc360af,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_low,2026082715,archived_p_column,2,0,matched_random_selective,2,1044,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
245,256,design_3ad0657012712dc360af,floor(recorded_budget/recorded_per_layer_gates),2,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,realistic_high,2026082715,archived_p_column,2,0,matched_random_selective,2,1045,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
243,256,design_c9ac51d80592c85014fe,floor(recorded_budget/recorded_per_layer_gates),2,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,noiseless,,archived_p_column,2,0,all_native,0,1046,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
243,256,design_c9ac51d80592c85014fe,floor(recorded_budget/recorded_per_layer_gates),2,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_low,,archived_p_column,2,0,all_native,0,1047,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
243,256,design_c9ac51d80592c85014fe,floor(recorded_budget/recorded_per_layer_gates),2,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_high,,archived_p_column,2,0,all_native,0,1048,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
243,256,design_c9ac51d80592c85014fe,floor(recorded_budget/recorded_per_layer_gates),2,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,noiseless,,archived_p_column,2,0,all_native,1,1049,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
243,256,design_c9ac51d80592c85014fe,floor(recorded_budget/recorded_per_layer_gates),2,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_low,,archived_p_column,2,0,all_native,1,1050,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
243,256,design_c9ac51d80592c85014fe,floor(recorded_budget/recorded_per_layer_gates),2,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_high,,archived_p_column,2,0,all_native,1,1051,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
243,256,design_c9ac51d80592c85014fe,floor(recorded_budget/recorded_per_layer_gates),2,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,noiseless,,archived_p_column,2,0,all_native,2,1052,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
243,256,design_c9ac51d80592c85014fe,floor(recorded_budget/recorded_per_layer_gates),2,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_low,,archived_p_column,2,0,all_native,2,1053,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
243,256,design_c9ac51d80592c85014fe,floor(recorded_budget/recorded_per_layer_gates),2,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_high,,archived_p_column,2,0,all_native,2,1054,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
179,256,design_1d9679028104551208da,floor(recorded_budget/recorded_per_layer_gates),3,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,noiseless,,archived_p_column,2,1,fully_quadratized,0,1055,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
179,256,design_1d9679028104551208da,floor(recorded_budget/recorded_per_layer_gates),3,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_low,,archived_p_column,2,1,fully_quadratized,0,1056,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
179,256,design_1d9679028104551208da,floor(recorded_budget/recorded_per_layer_gates),3,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_high,,archived_p_column,2,1,fully_quadratized,0,1057,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
179,256,design_1d9679028104551208da,floor(recorded_budget/recorded_per_layer_gates),3,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,noiseless,,archived_p_column,2,1,fully_quadratized,1,1058,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
179,256,design_1d9679028104551208da,floor(recorded_budget/recorded_per_layer_gates),3,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_low,,archived_p_column,2,1,fully_quadratized,1,1059,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
179,256,design_1d9679028104551208da,floor(recorded_budget/recorded_per_layer_gates),3,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_high,,archived_p_column,2,1,fully_quadratized,1,1060,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
179,256,design_1d9679028104551208da,floor(recorded_budget/recorded_per_layer_gates),3,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,noiseless,,archived_p_column,2,1,fully_quadratized,2,1061,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
179,256,design_1d9679028104551208da,floor(recorded_budget/recorded_per_layer_gates),3,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_low,,archived_p_column,2,1,fully_quadratized,2,1062,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
179,256,design_1d9679028104551208da,floor(recorded_budget/recorded_per_layer_gates),3,inst_b37828179f6c6800c802702f1d239fd05b463464d96b80d54b9f3288c26e23b2,realistic_high,,archived_p_column,2,1,fully_quadratized,2,1063,eeca4da12aedd27f188b848963b293786e4cea91f5f528cacda8e99d7697e202
