auxiliary_inconsistency_rate,budget_key,encoded_energy_mean,family,instance_id,optimum_hit_rate,original_objective_mean,representation
0.7135868103622967,equal_2q_budget_256,41.63816064426134,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.007427020284529943,16.38826531260491,fully_quadratized
0.7213952399917338,equal_layer_p1,42.748004380047625,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.006642228707408789,17.09192951148567,fully_quadratized
0.729334734008359,equal_layer_p2,43.117712297378375,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.003973041870449577,17.17044166269424,fully_quadratized
0.75,equal_2q_budget_128,28.575,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.00390625,18.375,matched_random_selective
0.726420135246971,equal_2q_budget_256,27.37406277396321,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.006050027392839841,17.283437813447975,matched_random_selective
0.7195066042068943,equal_layer_p1,27.15092348847394,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.005801561821509489,16.993876574586483,matched_random_selective
0.6847182777376862,equal_layer_p2,25.517440295878856,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.007338175538177255,16.250749649877147,matched_random_selective
0.7274359799573578,equal_2q_budget_128,42.75879915620408,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.0040960783081768854,16.72403378102588,selective
0.7166242813487406,equal_2q_budget_256,41.80417210731913,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.007463785090805894,16.29069652128396,selective
0.7584964573603474,equal_layer_p1,44.53988712597254,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.005838718241840817,17.927971370417712,selective
0.7542104981695323,equal_layer_p2,43.93923716701664,max3sat,inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,0.004988315919698541,17.724992923456124,selective
0.0,equal_2q_budget_128,13.25,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.03125,13.25,all_native
0.0,equal_2q_budget_256,11.5860690309218,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.07141496831033156,11.5860690309218,all_native
0.0,equal_layer_p1,8.690780924795668,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.15253600615779203,8.690780924795668,all_native
0.0,equal_layer_p2,8.151651384781045,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.20251627065212277,8.151651384781045,all_native
0.984375,equal_2q_budget_128,48.75,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.03125,13.25,fully_quadratized
0.9747481846983163,equal_2q_budget_256,48.57609762077365,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.034272382570082194,13.076206061934249,fully_quadratized
0.9826738976671004,equal_layer_p1,49.87026041007696,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.03452164624908271,13.04629709017649,fully_quadratized
0.9835558446766909,equal_layer_p2,47.496452622437936,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.038705370537105786,12.958321897915093,fully_quadratized
0.984375,equal_2q_budget_128,36.075,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.03125,13.25,matched_random_selective
0.9830659808530134,equal_2q_budget_256,36.45869027498512,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.03910305103445687,12.677633942744967,matched_random_selective
0.9661405577150501,equal_layer_p1,33.402271471730316,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.04399581427533933,12.456251551686261,matched_random_selective
0.9722411802771855,equal_layer_p2,33.298417920116115,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.04720742585643198,12.36443804741274,matched_random_selective
0.984375,equal_2q_budget_128,47.75,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.03125,13.25,selective
0.9881338646353225,equal_2q_budget_256,48.74908340220055,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.0331650247713986,13.020671535946692,selective
0.9843413530967,equal_layer_p1,48.40421520870697,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.03411509062518734,13.000424109396022,selective
0.9866129548633745,equal_layer_p2,49.13035396352175,max3sat,inst_6e1b06d7ea43e3f3ea56b4d65c888b171b0b8e082d901f1993a38fcee8467025,0.03479098913865029,12.907646933068442,selective
0.0,equal_2q_budget_128,3.956686727220534,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.21327409290823654,3.956686727220534,all_native
0.0,equal_2q_budget_256,3.28956095122958,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.3654478271033225,3.28956095122958,all_native
0.0,equal_layer_p1,3.8218460782381847,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.3064590883420309,3.8218460782381847,all_native
0.0,equal_layer_p2,4.507876082754529,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.27295044960957887,4.507876082754529,all_native
0.7846413938627181,equal_2q_budget_128,21.63378497566241,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.10506748044317571,5.325208219896109,fully_quadratized
0.74563284998219,equal_2q_budget_256,20.235673859239835,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.1588720487491818,5.12806752511516,fully_quadratized
0.7978567343845157,equal_layer_p1,22.892200287005256,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.11704465104511734,5.407688171585427,fully_quadratized
0.7820941724297928,equal_layer_p2,23.98322025186548,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.10539065500496862,5.312745867088615,fully_quadratized
0.7522499552274452,equal_2q_budget_128,11.323754181668747,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.17316178359366813,5.002205001686521,matched_random_selective
0.6931076984252004,equal_2q_budget_256,9.938046096744092,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.17743771105776973,4.755853202580121,matched_random_selective
0.6713161547875469,equal_layer_p1,9.554749731069716,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.1705731354081336,4.734510765610988,matched_random_selective
0.6788257001757211,equal_layer_p2,9.908655261235156,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.20756888846137117,4.544989809346459,matched_random_selective
0.7819689364123669,equal_2q_budget_128,12.257345192346655,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.13372627543652912,5.170435189696776,selective
0.7806882202036913,equal_2q_budget_256,11.32117390543155,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.14486429324620284,4.745226185531844,selective
0.7532273953908938,equal_layer_p1,12.607581617390627,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.13946006025169852,5.360340466930064,selective
0.7659589295779717,equal_layer_p2,12.757063739875925,max3sat,inst_76b4fceaa4971ac39515576d3b4ae8be7e9cc630ca02f37f35038b1a211ddd14,0.14377860462837247,5.030143849324912,selective
0.0,equal_2q_budget_128,6.38980440418716,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.1186822995524059,6.38980440418716,all_native
0.0,equal_2q_budget_256,6.054159215450636,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.09070218242440879,6.054159215450636,all_native
0.0,equal_layer_p1,6.285106336944302,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.12028915753721565,6.285106336944302,all_native
0.0,equal_layer_p2,6.247514411508669,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.09452068167335777,6.247514411508669,all_native
0.9770013613666723,equal_2q_budget_128,46.873559874456426,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.05693056716005832,8.070922792558259,fully_quadratized
0.9789193118139403,equal_2q_budget_256,44.93865872604538,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.07590683344276074,7.682343304216427,fully_quadratized
0.965343887182495,equal_layer_p1,43.8382218795723,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.05099768124370879,8.356969564632172,fully_quadratized
0.9672233209047145,equal_layer_p2,45.62328416159471,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.057006348051198995,8.156510809648962,fully_quadratized
0.7200539442811602,equal_2q_budget_128,15.184654657379394,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.06929668052773122,7.381067995309673,matched_random_selective
0.6864143952642607,equal_2q_budget_256,14.26539062381013,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.09922306471558043,6.660235397813258,matched_random_selective
0.7394527683117749,equal_layer_p1,15.810749283818376,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.06771342847361014,7.665369038220595,matched_random_selective
0.723979161988729,equal_layer_p2,15.047434372212257,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.08924675061652246,7.044379268992531,matched_random_selective
0.7837306651372252,equal_2q_budget_128,17.1734672786825,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.0633177350130558,7.982092179415477,selective
0.5536579352980672,equal_2q_budget_256,11.518057982756204,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.1191234971313488,6.014076461423163,selective
0.7457032679486156,equal_layer_p1,16.604848461394553,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.0635576281972383,7.962692960791077,selective
0.7853236302600278,equal_layer_p2,16.678137691842725,max3sat,inst_acbf81eed080cb0966307b9d199008aead5fdef8c6ff8f37b637df67070c0e62,0.07413213821393567,7.707766472037192,selective
0.0,equal_2q_budget_128,4.16066504720929,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.18674962863036274,4.16066504720929,all_native
0.0,equal_2q_budget_256,4.947779353239112,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.10902142287247141,4.947779353239112,all_native
0.0,equal_layer_p1,4.929017365812748,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.11830376317278997,4.929017365812748,all_native
0.0,equal_layer_p2,3.254191441667872,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.25692711177725663,3.254191441667872,all_native
0.7748440191275631,equal_2q_budget_128,21.858061147413107,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.05898771055542454,5.702902372438483,fully_quadratized
0.7612499689405293,equal_2q_budget_256,23.266014938908597,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.0899913444256536,5.531622653728093,fully_quadratized
0.7858307982084761,equal_layer_p1,23.225653926452452,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.12066079655344154,5.084143592085761,fully_quadratized
0.756872969844272,equal_layer_p2,21.957122695320106,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.1018101980259235,5.3813799719610556,fully_quadratized
0.5071924926060455,equal_2q_budget_128,9.9435520016075,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.11306042444557025,4.947778613164102,matched_random_selective
0.4712124295123273,equal_2q_budget_256,9.205059063079217,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.14849952008108275,4.632100545327471,matched_random_selective
0.4909241193859373,equal_layer_p1,9.288362776698005,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.11075960811677141,5.225745196376723,matched_random_selective
0.45230717584644153,equal_layer_p2,8.819876761516408,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.15096967960768026,4.563191029810034,matched_random_selective
0.37886939984143386,equal_2q_budget_128,8.005379884687484,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.18549341415678533,4.300632859616285,selective
0.47971970331079383,equal_2q_budget_256,8.78461851946998,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.17324542318154199,4.559100539082896,selective
0.45071484699730274,equal_layer_p1,7.804037138960777,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.17318677910608168,4.4087728413799745,selective
0.5006633422656611,equal_layer_p2,9.290548219098026,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,0.0832264130715844,5.218100715311768,selective
0.0,equal_2q_budget_128,14.25,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.015625,14.25,all_native
0.0,equal_2q_budget_256,10.828208444914004,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.037482155919947566,10.828208444914004,all_native
0.0,equal_layer_p1,13.23762508897633,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.016469688349818448,13.23762508897633,all_native
0.0,equal_layer_p2,10.481997219492444,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.020159891012142387,10.481997219492444,all_native
0.984375,equal_2q_budget_128,59.0,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.015625,14.25,fully_quadratized
0.9796778035110972,equal_2q_budget_256,55.80698752587051,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.015603292097802824,13.968221466444492,fully_quadratized
0.9489369980315995,equal_layer_p1,47.19647660360695,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.02297819999201028,13.172182717073781,fully_quadratized
0.986326373603128,equal_layer_p2,60.23100162099214,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.016132327084892997,13.739850283252546,fully_quadratized
0.9375,equal_2q_budget_128,36.225,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.015625,14.25,matched_random_selective
0.9069358500370758,equal_2q_budget_256,32.77022176599077,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.017843116965181767,13.085079298346074,matched_random_selective
0.8971544711172527,equal_layer_p1,30.704298379721866,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.02175728656617957,12.344328874807221,matched_random_selective
0.9227793613364554,equal_layer_p2,34.43940992743094,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.016670291674605604,13.08863486009707,matched_random_selective
0.9375,equal_2q_budget_128,37.625,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.015625,14.25,selective
0.9410688371150471,equal_2q_budget_256,37.32307976314232,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.02097207297169594,13.700013340100538,selective
0.9300555930454258,equal_layer_p1,35.91934565483168,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.01952777482021621,13.826829151969804,selective
0.9218494757232533,equal_layer_p2,35.05816596060296,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,0.019764441420829077,13.265302281242105,selective
