auxiliary_inconsistency_rate,encoded_energy_mean,family,instance_id,noise_level,optimum_hit_rate,original_objective_mean,representation
0.9423828125,36.991048177083336,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,noiseless,0.2099609375,-0.5611979166666666,fully_quadratized
0.9356282552083334,33.658040364583336,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,realistic_high,0.125244140625,-0.010579427083333334,fully_quadratized
0.9396158854166666,34.433186848958336,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,realistic_low,0.14925130208333334,-0.15087890625,fully_quadratized
0.0,-2.6549479166666665,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,noiseless,0.55498046875,-2.6549479166666665,matched_random_selective
0.0,-0.032877604166666664,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,realistic_high,0.12838541666666664,-0.032877604166666664,matched_random_selective
0.0,-0.30514322916666664,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,realistic_low,0.173876953125,-0.30514322916666664,matched_random_selective
0.0,-2.6246744791666665,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,noiseless,0.5592447916666666,-2.6246744791666665,selective
0.0,-0.026529947916666668,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,realistic_high,0.127685546875,-0.026529947916666668,selective
0.0,-0.30859375,cubic_spin_glass,inst_aaead796fbc07b3bf205acd3394d06c5e034ff1f664327964b61110ee9cf9cb6,realistic_low,0.17513020833333334,-0.30859375,selective
0.0,-4.047688802083333,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,noiseless,0.022705078125,-4.047688802083333,all_native
0.0,-0.11490885416666667,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,realistic_high,0.0035807291666666665,-0.11490885416666667,all_native
0.0,-1.2752278645833333,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,realistic_low,0.006591796875,-1.2752278645833333,all_native
0.8670247395833334,75.072021484375,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,noiseless,0.008544921875,-0.6085611979166666,fully_quadratized
0.879638671875,78.55045572916667,cubic_spin_glass,inst_d961c906ab8eb747e49d8004739def871391f3aee44b8abd0fcfe0dcae8b9c8a,realistic_high,0.004313151041666667,-0.05712890625,fully_quadratized
