instance_id,family,n_original,active_auxiliary_count,median_abs_single_margin,mean_active_pair_dependence,relaxation_objective,moment_sha256,screening_source,config_hash
inst_db0b64e2cc6f956e30ad591709a2ceeab11433b40df1cd633410e7fd731b18a7,max3sat,10,2,0.0,0.22499999974999998,-5.499999999,6afe6e75ff719b01a85076f6cafc297ce242e143d8e7e4491ef62ecac46c3d9a,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_aa331e45f53fab27696a31359c40f1cc3f56338628068a3ed9747a0c8e75b30d,max3sat,6,3,0.0,0.24999999986666666,-7.499999999,75efa05c7f87665153a057117814df111f39d56c930cdf5c874f5367d6575f29,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d1008840da06695909599c45de8680598b3c2270802c494ce20265804c1b4c14,max3sat,8,4,0.0,0.21249999975,-9.999999999,44a259e2c327ea2c0fa2ece7485d6cbcb89b7abfd1063787429c9f93bdbae2d8,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_8868023574798646eeaab40d29fd66282c9ce5d4b8780f169c326f9ad9ced93b,max3sat,10,2,0.0,0.225,-23.999999999,32db3dc72ee4b58070153f2a70028a5a9baec835850d6bdee234a0d126c8251b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_593a21f72b8e100b60bf79b641ae4f3f62bf27b70eb08a33f1c94324792511b4,max3sat,6,2,0.5,0.0025000000000000022,1.000000082740371e-09,2ef9946af637cb41b5cfab1f00eea11ab42988e8ef83768fa1596e943a5ff7e2,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_88f1c47444eb9221501bdbe963849c02ab1f2dec7471c62ee4a527bced3cdb3d,max3sat,8,2,1.000000082740371e-09,0.22499999949999996,-0.4999999989999999,afd38b9c05510ac0f28d84aecf982e6187d7a92da780f4cea94a0c7d06d165af,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_492c291bd4c61f5a49251f520b8a8c2f48cf8dcf57b3ebb66dc6ce29bbda8841,max3sat,10,2,0.0,0.2,-7.499999999,94c108405280f66da7ca39ab6c29f4d1835bcbc2865956c5d88549f73e848b1b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_083a85e4bd0e71900fad5b4d6b210b011301bd530b08851ec643116bafb3bf2b,max3sat,6,6,0.0,0.21666666666666667,-4.499999999,58914edbe50e5089772e27e38e0a9322038447ed71ca5f29f33e80b22fc1e31a,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_e6a8b4374c5f792df804b95b0c4ba7aafa94bef66d5eeb363ff82dd36ccd4800,max3sat,8,4,0.0,0.23749999974999997,-21.999999999,cea5e930073b244d76d12145ca811a3dd0b6a66d3e883f11360302dccc301be1,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_a336eaaee2f5202dabaefe04f50b967218154d3a2e9f5a435afdb3335605691a,max3sat,6,1,0.0,0.25,-3.499999999,1a523769bc983bb87ee3b986ec2fba4d68503814741038b94e69ecca65f4053a,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d28c44589ae38e7726ae0e379547d8bc62e0457a96f3958d60570dc66936ed1c,max3sat,8,2,0.0,0.25,-5.9999999990000035,16a74958a9408ef20889ae556c92d06deeb996a1bb810b189aff74f0e3529f84,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_e812fac746492c31dd208480dbb52add77aca13c6aa35d6960a16c2b1f24f793,max3sat,10,2,0.0,0.225,-18.999999998999996,87e9f10509304ca4a4c481e729998092e11ed8c60f2b53b8039e42633fb63ee8,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d1d6de308a769d9b542521664d9c08cb5b797d4b54816a72d2f857bfa36bc2e9,max3sat,6,3,0.0,0.21666666661904763,-5.999999999,3d115d1624de13c3a6e4a2e38b8577ba211ff74c6edb906059cfcaa5a0a74a8d,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_8b072722cfb39ec8e162ea2f86b8944a8850980fe847808edb3d08b8df1c8338,max3sat,8,4,0.0,0.18125,-10.499999999,d21276fb9b199e5201649c198273bdc46aebfdb8e5f791b3e3ce7c87ecea6d23,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_9e867e378b2bd82f1f0c28a3edbfa2585127a30357553bba464674515e6d86fa,max3sat,10,2,0.0,0.225,-16.499999999,9a18d945683cf269501d23cb6d9eb7dd39e06ff0b0e664b7f09cd9743bc9333b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_5b2f1de233cadfdd37f8e7d886303dbce6d8a6df7b2f1021ddbdd380d2b49086,max3sat,6,1,0.0,0.25,-2.499999999,5b39fc736fea6c8a3af28cd006ff7e2209631c972cd1f66aa4aab279c16c0d4d,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_419d0e54a65c45c23ea0ad8bcd6a0a43c439c7b0e303bcc066632864b240466d,max3sat,8,2,0.0,0.225,-5.999999999,519bfea274275f78a96683c4059175736412c5641ef538949b56a5f7b38ee36a,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_1accc8d4dd3969a3984f18d889a9ec72c6810405c2b81bf8cfedb9fe4bcf8ba1,max3sat,10,2,0.0,0.25,-14.999999999,484f413cb6a059afa7c585264b998f590d799351259cbf3904b51ad521b89044,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_e77f514f61442a29f9240b3a57ba3ee429cda9ad32143b01e9613aa2ae3b9096,max3sat,6,3,0.0,0.25,-10.499999999,10838dea4044527c4f28bd7f46219f90ef5231c36f0919422dc9e990bb123945,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_7704e90ab72913d6909b8d6876c4e3ef0749f412c4de9b07454bbf788cd4e87c,max3sat,8,4,0.0,0.2,-9.999999999,83cedebebee8af6486faafd82f3478dcf701bd2b041247e0ef47d4ed2e922af0,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_8c9c30006db799559d51a4e53d535efbef8cbb9182b19df778fd3f38f730a07c,max3sat,10,2,0.0,0.2,-14.499999999,1d7802cc7a7c6cc11a00f091e37578203e396f9f2837a10655554e6a4d535c33,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_578366b725d03c21d5f2128adc75e61a077b64e3743f7b536301714cf6a92da7,max3sat,6,2,0.0,0.25,-5.499999999,4632c3f05f5ffe1fc302040a304bd8c9a9d70d7e0f2258a330d9d96fb1f9f17b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_86515661bb607b0391c9f928a3a4f3a72002fc2c2322b80e1794e0de061ed68c,max3sat,8,2,0.0,0.25,-17.999999999,8403a0d6ecf3220137cf936e2414acc777462258bfda242a0e5cdbe4b4a3b434,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_a6041107559def8f686141d93f7da2ec92499abc45185cc28aec749b74c6c672,max3sat,10,2,0.0,0.225,-11.499999999,f41c9a617e18bed19567dfe1d1b72ff0b8716aaede08cbd79389b2d8ef72ea44,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_eb071dc682568d524b430c9d0fab4aea5dad6e7ba4c180894b20abacfd186b5f,max3sat,6,6,0.0,0.20833333316666666,-3.999999999,70e343c4534ba36c8f64e95032cc6670dcb4d4433f43183a16aeb8b5056576cb,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_f84e9de8e27293ae7fabef27b456ca529099bbba3eb9d98cd6cd36847ec4e209,max3sat,8,4,0.0,0.193749999875,-8.999999999,f8dad3ef7f3493ea85dcd86c2f28ca6afe5cfab9e51a1f35efee32d81f77480b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_655e02b2c3a7f66664d03abce27140191548fb3cd5f41c13b6346e5b9576267f,max3sat,6,2,0.0,0.225,3.000000001,898eb883c5fa1fc50738371b134ea00deec9bfa1cb8a138e8784f268fd99091e,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_ad53e52eb76843e04e4e0ff4cd5f83a47bd42c1a85ac22b11d98576be5930e9d,max3sat,8,2,0.0,0.2,-2.499999999,1da2aa436835d3210901b43d44e8becfcd6a8c5f5dc6f0d30c29eda7aff2dcaa,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_8e20585d73db6e46077b273ce5fde8476a8ec8997f1209b2e233b1b14a12118b,max3sat,10,2,0.0,0.25,-19.499999998999996,d7e7d7c70e8b63b8247c8d7928aeb1af753550d2e7e8ce7f6dbb7e06d825521b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_a4c344c82efe5fb12bd9827fa2fb59a9be5de7518923ae2459c9a58557b64a97,max3sat,6,4,0.0,0.212499999875,-2.499999999,eeab6634d414994d48d1907898d6b311eed764fdc306fbc32e5207efb1596372,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_607de19f7142e2e872de9bc7eff38c48d91edd47c223eb2456379c75ce3833fd,max3sat,8,4,0.0,0.21250000000000002,-8.999999999,b546cb6811d8bc729efb7ac7279e60de8cfa5558ad23d52de5953622ab0cc485,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_642d38634a25939215f4efb553f93e6b599d37f8c78c52fd731e313671b32045,max3sat,10,2,0.0,0.199999999875,-11.499999999,f4fca4e13ea2ddfd1bdd715159ce17b2f2a5c482387c0456903f40075386c263,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_cad8ed6baf86ba8a5af271f5704bde7497d8d6d6a7969db0c4bc7ba6924f4cfb,max3sat,6,1,0.0,0.25,-11.499999999,f2087ce9bb331c71ebdc643789613e68668d4a4f5a90f2f0b4185a7f9695d510,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_2ccbe3761293b98923c371f01e837d569aae216b8af418b632da2fe8dd6a734a,max3sat,8,2,0.0,0.22499999949999996,-4.999999999,53cb62c2519ac094654067adccc990fd8ce6b856b7058750331f0af892b05449,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_0b5584b6f956227d5f94fede607da1dfc9ba0c01b2f991664cd68072b8ad646c,max3sat,10,2,0.0,0.22499999949999996,-14.499999999,99de74e215cd8c904566eb0888cbc166dc4f471e8525774b3ffb7614144d8ac6,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_0bc318bae00ebbcee334fc62b7e446342d74c0062de3a14e1b6ef3cfbbf97080,max3sat,6,4,0.0,0.23749999987499998,-12.499999999,cd498a99be76ad5f28cc1fcabdfe5da8a908b6ba421aa438b10982972fb58478,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_00c868cbd38e5a4af25b3e524e747afe18658ee4488e4d6026981aec8d8cd0b1,max3sat,8,4,0.0,0.22499999974999998,-15.999999999,dda2b61e76e89539bae4ca70bfeff3804c2d269bb0b9ec8e96aa70af83bb0bf4,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_7e18033c1d4f6e094dfcbacfadec0febd3d0ded872779eea12362b47b0857d4f,max3sat,10,2,0.0,0.24999999949999996,-17.999999998999996,a74f0e6da77bad9a845b716f44220b616308892e98a9eb4ca61594ad07c5ca1d,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_5ca134ed07df4039ae829fb6c0d1d1559e493c5eba04d13514c45c6f2c537ab9,max3sat,6,2,0.0,0.225,-5.999999999,22756dd25b86c804011d155d5723636248519a8a41e9e9cb2d2f019b9832fb6b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_c8d47de74fe444934326c0a59202ec6bf179ec3f07183e43d0f72817ecf28320,max3sat,8,2,0.0,0.225,-2.999999999,773b7e37c74f66eeab80d1ad67dbb412d864906c36e932a332b29da211e61d94,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d8679a2d557b7eadbac2101f6f32ab86280c25aa2b6c3bcaedc66df8a6bff9a8,max3sat,10,2,0.0,0.225,-7.999999999,477497b41031ba7f19d153538423ca559ace5abdf45fec646a83629efa376d3f,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_42a61c8a4b4a462b2772ab6de05447859873bcb82ae85da4027f5be0118be8b1,max3sat,6,6,0.0,0.20833333308333332,-4.499999999,62e14fc6acb2c5ed9d40afa55995089239dd3f3d2cacce98850fdcfa438f3b65,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_827c0bb86b62ee2256638ebd1e33ea8086c057574ad3e2386d676884656a6d50,max3sat,8,4,6.66666721826914e-11,0.2375,-7.499999999,5b339c56aa42a1d5b165100bd4aed71bef59721bd5745586ce16127a06edd02b,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_b6c93c61521e3b818e2440385fb9ff0ec367d5f95a6b4f7863bfc19009993b55,max3sat,6,2,0.5,0.024999999999999994,2.000000001,571867a069b5114e04c228348e2be566c02be07427000bea515580651d220e65,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_006be116aa5f48383f07ff15d7953cde2a28bbfc6737cda02a25bd81f08f86aa,max3sat,8,2,0.0,0.2,-1.499999999,0f30ca35fa80617e6e91dc5a330c8757c7ed8bf728f6fabd82a892ca0163425e,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_6d59ae3bd25a1c7329e11114c39db955034d67b003832c4a401be9b284eeab30,max3sat,10,2,0.0,0.225,-9.499999999000003,cdf361f00e0871edcae1c7f1519aedfc2c322285a5266ae0c5882dc2215a6a64,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_c2d749e7d31f8fbdf51511c4556160774b3dd0db2ec46530e56d912d8f8b8fb1,max3sat,6,3,0.0,0.21666666666666667,-5.999999999,3ce054e2849424800ae872cabd05b55e9de78819bc13c545bb117b73cca2e330,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_b7e15bcacbd15eba58d3b3382726044f11ae0d62009c7a40e3316f424fc21c7e,max3sat,8,4,0.0,0.21250000000000002,-8.499999999,443bbef27517cb61ddde5c6c0612389efaa9b7f2c5023e3c3e79dd96875789b6,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_724ed91b7db170663c386616fae56322369fa94231d0076b95de17a8cf300043,max3sat,10,2,0.0,0.25,-7.999999999,9446e270d302b1e45a1fad0ef3f0388c9017eadd75db38635c22e4664c8b3d75,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_966fd20c5e3383fa11f1bb7d7c2c9a04a81ea6648abc7aedaf8a5e386ef66efe,max3sat,6,1,0.0,0.25,-10.499999999,db53a1fecd2e2e6cb1ee610c222218dbe6bf56e1714e69269ebc358fb3f6b54e,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_cd46938456e9f36023648fa7e790721a61c422c9d5611737477e37e2467b70f8,max3sat,8,1,1.000000082740371e-10,0.25,-4.999999999,d3adba0ba4490529da2e18dc47fa95e7891b0964c21cce29dd890c24b6a64603,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_7f844dd5f61206d5a71729990bf92d952912bd092400824f945856c5f575057c,max3sat,10,2,0.0,0.25,-8.499999999,e21704c2a824d3a1242c8d458c68d77b5454c8d0cb6b5c1a4b01cc661545dd89,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_69eef7b43c9668e85fb230cf23109f0261c6e540edaa4c4506972987fb6c4183,max3sat,6,4,0.0,0.199999999953125,-5.499999998999998,8257fbe9440b09c22d8d6de9c059da410070296ebeeb015e83ef215beef32e56,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_2e9504f8d8a321588066d7c0f9ebe3dacb6d70209522e87115ba1aaf1743c6a8,max3sat,8,4,0.0,0.21250000000000002,-9.499999999,2f034fd8536d4d5643489ef6c6ca184dc625d2b36126cfa08b81bb362a5f3c31,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_163d9a37d61ce0758bb0bd126cb858daf2d7e23792537e9c8fd1db99301b9d53,max3sat,10,2,0.0,0.2499999998333339,-20.499999999000003,cee2416fe91073185a94b6e948f42394c0607f4ef24c4c498e8e4b30b7be7b9e,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_75d864558fcb2787a05bddc5af0b6db1bda731cf52290e66db3eb4e6a7c37e46,max3sat,6,2,0.0,0.2,-3.999999999,ddda3c38e520a6b8b07831baad6414c60481e39639db0b599471096f8babe0a2,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_da029b41c83497010b28eabbaacf188c79c1316bd0bb7bef8f233df27062c763,max3sat,8,2,0.0,0.19999999996875,-1.499999999,3006f305c174659293bdb5a889fad6e4c1a2c1cb2050c219009a5ea1495e3ded,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_7097cc094fcad918198db06acfdd41114d972ec8630339e2e8e4b88b87735aae,max3sat,10,2,0.0,0.225,-13.499999999,b5271c24aabfa24e4d88465d68844f6698f8089654894013c1fc8c375cbb8b19,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_c21424cea30d7fe48d7b6b5356026dd7d4bc5e21a85d5533d2c48bcfa205cced,max3sat,6,4,0.1666666664999994,0.15416666662499984,-4.999999998999996,1b0454a3782a50d9d806e41575c3b2f54d1946d95bc1baf59779e01ab6475583,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_f40e5313aa8d939ca7bebc0a9130db7360e3050d7ddf244cc41b7290b9bf58ae,max3sat,8,4,0.0,0.22499999987500044,-8.999999999000003,5ead0462bcacbe04b1825109f04f34e365fa410f49811b29e8cee34307507f4c,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_79f824d971c55d88755fae4d1ef38c2163ebbdeb23e358d01876dbecab3e7b1b,max3sat,6,2,0.0,0.25,-3.499999999,720877ff41a346dbcea74dedb61821e2acb0af3d1c94e4c9cc78bd022478fd44,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d36d3b847ddfb5bf6c2ffcf67622c503815e47a1c29c39a45c35b2f1001c0d65,max3sat,8,2,0.0,0.25,4.500000001,bb3bd57bcfaf75cd8dafd3ac2eaf0de654ed829af58d31fce7e451967c543a4c,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_60f25404beec966a1cd725dc4508e37b2144496d26bb9089680639ab674ee0ce,max3sat,10,2,0.0,0.22499999950000174,-2.4999999990000035,abc2da81b81688f869f701d0e78439f8293032c09a8c72e531ac13effeb06baf,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_9d50ad32eba57953d99ea92b6fa24788ecedae6188e96ddcf3e2a82d355b3103,max3sat,6,3,0.0,0.2333333333333333,-4.999999999,f049dcbcff014c0c466194b1ba56e5c40b986455f94f1e50d51ca0036bda9e4a,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_25166aa99e6e99775ebf1ff4109d64ab2620066d3b943edd15d9c84479640798,max3sat,8,4,4.545455678517385e-11,0.21249999996590907,-12.999999999,863c2980a8f05d4ec2f593728454543d4e49ea8fb0a08e7da74f4277c809c80c,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_3c0b1c094aa54ac2093c6cef9d34599cae1725922576bc8618c0f76b8cdbf75a,max3sat,10,2,0.0,0.25,-12.499999999,86c059ebe4e62cb719772e3accdd7701b2c4382f615b613d94a50762bfe03eb2,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_3b362fc6e9221e7576f7c29677432267f23d000bb669a749d3135fddf0c9c6a8,max3sat,6,2,0.0,0.25,-10.499999999,18a89f80af0a87960f8e4559ff174a3b5034c7647125d010187b9bcc452c7ba2,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d1e5d6a19af8ba25800f557390685daf5c4b300823f0059a92e03b3d5fc1df56,max3sat,8,2,0.0,0.25,-7.499999999,e5fbd2606f3b056c26d44d8e36117f4dcd85583fa47fef2eba3076ae26868dd7,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_19ff55b4004ab3b9320ef7af04c16afe3657ef26676b550c6f0c6fb6cee13c29,max3sat,10,2,0.0,0.25,-8.999999999,84a6dc56b4ae9a5d9073659cc82484fee4409024127f72dab5ee1bde06b85556,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_bf40630280cfdfcaeeb1729ea43cb9b94f92cfb3a201e1771cbc950e6ed6c347,max3sat,6,3,0.0,0.158333333,-6.999999999,0ea61e0566d3621e43fde221924e3e2d1244f8c949cfda0155f0a1b3e74f0488,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_1cb145b14c6c2a060f92b0e5cea360a63ca7993a26d60d09af4d4741df105da3,max3sat,8,4,0.0,0.2375,-10.499999999,0444b04d976975052a3dd0f61ab46698d6a9c7317097bc242046b49a61c62d03,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_600b01e5efe2bf91a65a421f1f08d3403f31dbab8ac5d046632ad9f227764ea1,max3sat,10,2,0.0,0.24999999950000173,-22.999999999000003,9fa052f0890db1edfe1ba645b938f8072a7ad6def0e5cfac67e52acc4392c192,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d2e360b3640316b95a0b80063da2cd66b406a7f09940927c0fa5bfeebba200f5,max3sat,6,3,5.882355713637821e-11,0.21666666662745096,-4.499999999,103d52f5008e6387f55b3a6fc0f2b1a6572bb31db227969eafe84da5128e52cb,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_8ca90ed9fc31eeedf05bc234ed09b19ec56c35cff6dfba2898cde77840165f34,max3sat,8,2,0.0,0.225,-5.499999999,62c2b85dbab587f2bd3fb6a27815bfa0363c5c1af9857f0e9eda492f7f6989b5,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d1cd74fd66ad3e072f519700548a1c9bbafbedd87cfea525599f2653b25fe865,max3sat,10,2,0.0,0.25,-8.499999998999996,fbc0f0cb1ede0d51d6122aa5669bc1673d8b2ca0d9dabc992d20be802e84ac74,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_a50119761fbc2e150e1edb54edac4c1fd0438b82ddc3b4a0d7b435127d74874f,max3sat,6,5,0.0,0.21000000000000002,-5.499999999,86cfd3bf576865c98336773746d6b2686154eb381be03f1d65860f52dc46016f,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_912a778f4d1638f0bb70956dce5afda036203b53a01be20b02a01eeffc57db69,max3sat,8,4,0.0,0.2375,-8.499999999,a89686373f4fecda1dadab5597827c8d696ee499e7bdb9b83c1a860f75549eec,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_94e798a85c1d54a15a752da3c25fb525a2cd8661f0fa7dd51ea1af46bd31f8e1,max3sat,10,2,0.0,0.25,-25.999999999000003,c6875bd1fa1160d1807309cc6ffc358b7c8ee57917b92af4511c08300c45d237,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_7f771ebd615fdcd1f4b317a02aaaea71ba3a4df1389d69d9372acfe27eaeead3,max3sat,6,2,0.0,0.25,3.000000001,5f85570443f0215cd16f37aa10693cc083e63d65e6fc4423fd12c480d8456301,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_148077359b81c8780b81ba862b8267205d869a481a70c289215289038b2fc959,max3sat,8,2,0.0,1.000000082740371e-09,1.750000001,bbbc62f5d253511c7e8a028e210c104417af9fb05040943b4afc75483ca71bb0,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_e52bdeecf979599966ad6f589ada49be6658fc76e84a53a9b4f0971d6b3ab911,max3sat,10,2,0.0,0.25,-11.999999998999996,aac61b1965193bd4a9c643725ad57a1d8c15f57f8b893067292f8394058bf2d9,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_746955b657a4cbdb165acd3273749d36012b2695b8d76e3e82d027665b1ba024,max3sat,6,2,0.0,0.13749999949999997,-5.999999999,2ce7a3d9ccc9c574bbbc951156a8f937da825db134ae6d4f90d3229b9ea60913,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_672f2d29baf7497c577f5012a6fb86818d48673a04f3aca5653c276ff869a4b0,max3sat,8,3,0.0,0.21666666666666667,-6.999999999,713ee6fd7906fed98b8589a6b2b45897745b93b0c7627939a34e9dc779abad80,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_0e02d3fe6883feea438e7952b1dff50df4858d7bc02dfe36bc08b0d5f004682a,max3sat,10,2,0.0,0.2,-13.999999999,fd9e4a2d77a0063f2cf8158dc83bb6aeba754b9d65b96084d1ad4971662bff1a,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_1f9782becf61600989467d4594c3430fe98341e7861417268e3a65455228e839,max3sat,6,1,1.2500001034254637e-10,0.25,-3.999999999,4cd0940347518ad599e84c84d1c10570a30755c7f5a6a04e1534d45a3d8074b3,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_d782884bf48717c3a23209b0b67e523327ddfb0728da348ce5429019d1e14de2,max3sat,8,2,0.0,0.225,-5.999999999,467022494405842242d28814c432949e75435fdfc88e1e009f05c7c8f7ad5489,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
inst_f67e6869bab810d4aa53ba7ac84b4d5501853d8ddb9cad1e88e13bae92efbfcd,max3sat,10,2,0.0,0.225,-16.999999999,138d409a9d2f3736581c99ff3bf13c87d3d8b5c4230c10115f4e0733eb83f258,relaxation_signal_only,dcae3585519be308040729bc8a4548c06f46493af50e454b389165349380c632
