family,representation,budget_mode,budget_key,budget_value,budget_label,warm_start_policy,pair_closure,instance_count,design_count,run_count,ci_unit,ci_method,original_objective_mean,original_objective_ci95_low,original_objective_ci95_high,paired_difference_vs_cold_mean,paired_difference_vs_cold_ci95_low,paired_difference_vs_cold_ci95_high,optimum_hit_rate_mean,optimum_hit_rate_ci95_low,optimum_hit_rate_ci95_high,encoded_energy_mean,auxiliary_inconsistency_rate_mean,mean_abs_original_margin,weak_signal_instance_count,status,config_hash,manifest_hash,code_commit
max3sat,matched_random_selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,35,105,instance,instance_cluster_normal_95,8.615384548767262,5.391584521732479,11.839184575802044,-0.8160169992027131,-1.9415884188148878,0.3095544204094616,0.10414367592465236,0.052850562078294784,0.15543678977100994,17.830527235237962,0.6706528857657948,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_variables_only,auxiliary_cold_half,7,35,105,instance,instance_cluster_normal_95,8.76953466085808,5.544385655541671,11.994683666174488,-0.6618668871118955,-1.6908607074495343,0.3671269332257435,0.0991992677353828,0.049106668703583746,0.14929186676718187,19.7808503619383,0.7476048363415343,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_layer,equal_layer_p1,1,p=1,cold_start,not_applicable,7,35,105,instance,instance_cluster_normal_95,9.518910809786634,6.170700283937716,12.867121335635552,0.0,0.0,0.0,0.0771641415846207,0.0333348181128333,0.12099346505640811,20.082563919998336,0.7379134637301831,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_layer,equal_layer_p1,1,p=1,original_and_auxiliary_variables,independence_mu_product_ablation,7,35,105,instance,instance_cluster_normal_95,8.640464650674925,5.351509504688063,11.929419796661787,-0.8784461591117109,-2.0605265867699876,0.3036342685465657,0.10731948877713834,0.05089027068412849,0.1637487068701482,17.1170720904137,0.6606930040872339,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_layer,equal_layer_p1,1,p=1,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,35,105,instance,instance_cluster_normal_95,8.76318721800383,5.395218130245166,12.131156305762495,-0.7557235917828045,-1.8561186158101237,0.3446714322445148,0.10987774453536005,0.0537320988429807,0.1660233902277394,17.790523627687385,0.6625685570796573,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_layer,equal_layer_p1,1,p=1,original_variables_only,auxiliary_cold_half,7,35,105,instance,instance_cluster_normal_95,8.885326699171257,5.569009989080449,12.201643409262065,-0.6335841106153772,-1.6486930648233766,0.3815248435926222,0.1010493542931995,0.047635387486774795,0.1544633210996242,19.853652793517853,0.7477141215952061,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_layer,equal_layer_p2,2,p=2,cold_start,not_applicable,7,35,105,instance,instance_cluster_normal_95,9.129689169994624,5.647842969842378,12.61153537014687,0.0,0.0,0.0,0.0961572063639754,0.03923433382605048,0.1530800789019003,19.958016208315723,0.7222064423181938,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_layer,equal_layer_p2,2,p=2,original_and_auxiliary_variables,independence_mu_product_ablation,7,35,105,instance,instance_cluster_normal_95,8.568769173768752,5.382122194100012,11.75541615343749,-0.560919996225873,-1.440511826837251,0.31867183438550517,0.1056937716588401,0.05014258748948006,0.16124495582820014,18.406851510299468,0.70235675875165,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_layer,equal_layer_p2,2,p=2,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,35,105,instance,instance_cluster_normal_95,8.709203294305292,5.415657601697477,12.002748986913106,-0.42048587568933193,-1.3234064273930195,0.48243467601435563,0.10574454545529667,0.04708708880207342,0.1644020021085199,18.21835338030808,0.6832234267624878,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,matched_random_selective,equal_layer,equal_layer_p2,2,p=2,original_variables_only,auxiliary_cold_half,7,35,105,instance,instance_cluster_normal_95,8.868659651212512,5.733354098212478,12.003965204212546,-0.2610295187821127,-1.059924451803828,0.5378654142396024,0.09163966294096992,0.04318852417760116,0.14009080170433869,19.936805737534378,0.7474604119775735,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,9.89810609466944,6.327858097035682,13.4683540923032,0.0,0.0,0.0,0.0771907700709618,0.027275120901522745,0.12710641924040084,27.287688802439117,0.765398936785265,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_and_auxiliary_variables,independence_mu_product_ablation,7,7,21,instance,instance_cluster_normal_95,9.207738788309912,5.7375494516236625,12.677928124996162,-0.6903673063595258,-1.7384394533169392,0.35770484059788743,0.09737635481084075,0.04998862331133813,0.14476408631034338,21.78636736461007,0.6613876344257656,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,7,21,instance,instance_cluster_normal_95,8.863203034559891,5.504628353332777,12.221777715787006,-1.0349030601095477,-1.9757129381285974,-0.094093182090498,0.10686989401833036,0.04913438281807385,0.16460540521858685,20.307700823943538,0.5954707923522072,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_compiled_two_qubit_gates,equal_2q_budget_128,128,2Q=128,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,9.185666536093157,5.584912949481232,12.786420122705081,-0.7124395585762809,-1.7494387474604403,0.3245596303078785,0.09514167247965104,0.045081680063517295,0.1452016648957848,25.88284738270972,0.7253885560249919,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,9.425789428601542,5.863962312887274,12.98761654431581,0.0,0.0,0.0,0.08729027846287805,0.0384897535991344,0.1360908033266217,26.211275428845585,0.743924765825288,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_and_auxiliary_variables,independence_mu_product_ablation,7,7,21,instance,instance_cluster_normal_95,9.018959314996309,5.340970809712492,12.696947820280126,-0.4068301136052326,-1.6635398651456204,0.8498796379351552,0.10757923573237015,0.051309948838676615,0.16384852262606367,23.90312868257597,0.7445033398742364,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,7,21,instance,instance_cluster_normal_95,9.08897814851397,5.740584244827249,12.43737205220069,-0.3368112800875703,-1.588875495801498,0.9152529356263575,0.08816214407855676,0.045043725024398365,0.13128056313271513,22.638437728221167,0.7131652981722159,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_compiled_two_qubit_gates,equal_2q_budget_256,256,2Q=256,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,9.26518700852182,5.77660205602392,12.753771961019721,-0.16060242007972075,-1.4275029009999403,1.1062980608404989,0.0835050799393645,0.044002223317332397,0.12300793656139661,26.470768121834478,0.7842646335326051,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_layer,equal_layer_p1,1,p=1,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,10.027649459959239,6.339764068525854,13.715534851392624,0.0,0.0,0.0,0.08132894513296984,0.03199018666446105,0.13066770360147864,27.310711388531256,0.768802447690835,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_layer,equal_layer_p1,1,p=1,original_and_auxiliary_variables,independence_mu_product_ablation,7,7,21,instance,instance_cluster_normal_95,9.126523180242579,5.93112911151648,12.321917248968678,-0.9011262797166596,-1.9613645434716909,0.15911198403837157,0.09182837918334916,0.04435262291963885,0.13930413544705947,21.809046322458904,0.664464815887784,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_layer,equal_layer_p1,1,p=1,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,7,21,instance,instance_cluster_normal_95,8.903603908863174,5.947708855402309,11.859498962324038,-1.1240455510960659,-2.239404968619774,-0.00868613357235759,0.09558872244637229,0.049333957000276825,0.14184348789246776,21.157512743659193,0.6686815154114597,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_layer,equal_layer_p1,1,p=1,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,9.117494626855027,6.010390378163359,12.224598875546695,-0.9101548331042114,-1.9702331074755581,0.1499234412671352,0.08833625981838104,0.04560638086240241,0.1310661387743597,26.13971486667569,0.763902729809957,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_layer,equal_layer_p2,2,p=2,cold_start,not_applicable,7,7,21,instance,instance_cluster_normal_95,9.872637010173985,6.306515642873903,13.438758377474068,0.0,0.0,0.0,0.06969723547002586,0.030385081848887573,0.10900938909116414,27.251582105786564,0.78261564481659,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_layer,equal_layer_p2,2,p=2,original_and_auxiliary_variables,independence_mu_product_ablation,7,7,21,instance,instance_cluster_normal_95,8.746404320401908,5.10710815392321,12.385700486880605,-1.1262326897720767,-2.1266112529473715,-0.12585412659678186,0.09623263023311276,0.04625069088161686,0.14621456958460866,23.06758126199485,0.6952683665946199,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_layer,equal_layer_p2,2,p=2,original_and_auxiliary_variables,sa_rlt_level_2_pair_moments,7,7,21,instance,instance_cluster_normal_95,8.801797101038206,5.218042308673027,12.385551893403385,-1.0708399091357788,-2.0035662403543406,-0.1381135779172169,0.09732139996870963,0.045723546301839633,0.14891925363557962,21.583840336301638,0.6372410651129145,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
max3sat,selective,equal_layer,equal_layer_p2,2,p=2,original_variables_only,auxiliary_cold_half,7,7,21,instance,instance_cluster_normal_95,9.017678537144516,5.392292906557829,12.643064167731202,-0.8549584730294687,-1.8592826752081213,0.14936572914918378,0.0897908769583013,0.04774864117861201,0.1318331127379906,25.435516339568288,0.725279749244068,0.03809523809523809,6,pass,9d124ad72c0fe2b841fbfc927ec45c35cb413a6a0e01baada17f1025709d315c,801bd21b3dc8072237ed4eb68fd32a2cb9aff13978dac017718d438289958197,749d39f68d29d796da0060f6c180c3306254979e
