family,instance_id,representation,routing_overhead,swap_count,topology_id,two_qubit_depth,two_qubit_gates
cubic_spin_glass,inst_7fb1bfed3cb150b9c82f88f49613843c766218e213329cc38e12264c97c15eba,fully_quadratized,0.0,0.0,all_to_all_reference,-108.0,144.0
cubic_spin_glass,inst_7fb1bfed3cb150b9c82f88f49613843c766218e213329cc38e12264c97c15eba,selective,0.0,0.0,all_to_all_reference,-63.0,50.0
cubic_spin_glass,inst_7fb1bfed3cb150b9c82f88f49613843c766218e213329cc38e12264c97c15eba,matched_random_selective,0.0,0.0,all_to_all_reference,0.19999999999998863,59.60000000000002
cubic_spin_glass,inst_8603e288413e6a8d06805f7acb84ae33701f1b6b8cd108dd5b9386188f286531,fully_quadratized,0.0,0.0,all_to_all_reference,-31.0,194.0
cubic_spin_glass,inst_8603e288413e6a8d06805f7acb84ae33701f1b6b8cd108dd5b9386188f286531,selective,0.0,0.0,all_to_all_reference,-12.0,8.0
cubic_spin_glass,inst_8603e288413e6a8d06805f7acb84ae33701f1b6b8cd108dd5b9386188f286531,matched_random_selective,0.0,0.0,all_to_all_reference,2.4000000000000057,8.400000000000006
cubic_spin_glass,inst_8c4d9776efa0c93c2c9988f4c062d82692051281f1990acd2fc48a9536215c36,fully_quadratized,0.0,0.0,all_to_all_reference,-60.0,66.0
cubic_spin_glass,inst_8c4d9776efa0c93c2c9988f4c062d82692051281f1990acd2fc48a9536215c36,selective,0.0,0.0,all_to_all_reference,-48.0,18.0
cubic_spin_glass,inst_8c4d9776efa0c93c2c9988f4c062d82692051281f1990acd2fc48a9536215c36,matched_random_selective,0.0,0.0,all_to_all_reference,3.5999999999999943,15.599999999999994
cubic_spin_glass,inst_90ea5a2894cc294c32ec161d76b831ad4079fdcbaaad0e421851b5fa6f8561ba,fully_quadratized,0.0,0.0,all_to_all_reference,-124.0,24.0
cubic_spin_glass,inst_90ea5a2894cc294c32ec161d76b831ad4079fdcbaaad0e421851b5fa6f8561ba,selective,0.0,0.0,all_to_all_reference,-81.0,26.0
cubic_spin_glass,inst_90ea5a2894cc294c32ec161d76b831ad4079fdcbaaad0e421851b5fa6f8561ba,matched_random_selective,0.0,0.0,all_to_all_reference,-11.400000000000006,34.400000000000006
cubic_spin_glass,inst_92eb60bbccda5c5e3e2562b302edd076ac50a62aeb4d3709272c6303eeb1a61b,fully_quadratized,0.0,0.0,all_to_all_reference,-83.0,82.0
cubic_spin_glass,inst_92eb60bbccda5c5e3e2562b302edd076ac50a62aeb4d3709272c6303eeb1a61b,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_92eb60bbccda5c5e3e2562b302edd076ac50a62aeb4d3709272c6303eeb1a61b,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,fully_quadratized,0.0,0.0,all_to_all_reference,-15.0,40.0
cubic_spin_glass,inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_9ba2a7792551103e6e69b98c0de1119c32118930928fc10d75a1e7d657dd1bcf,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_9bce13272818b61594dbc28dec9d8b84d5c90a5cff1574a18f881703e17ad0f7,fully_quadratized,0.0,0.0,all_to_all_reference,16.0,128.0
cubic_spin_glass,inst_9bce13272818b61594dbc28dec9d8b84d5c90a5cff1574a18f881703e17ad0f7,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_9bce13272818b61594dbc28dec9d8b84d5c90a5cff1574a18f881703e17ad0f7,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_a281a70cf3027da7a09f4adaf7e6e96f50074205fe7b5bd1aab52f03a994e7f0,fully_quadratized,0.0,0.0,all_to_all_reference,-19.0,36.0
cubic_spin_glass,inst_a281a70cf3027da7a09f4adaf7e6e96f50074205fe7b5bd1aab52f03a994e7f0,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_a281a70cf3027da7a09f4adaf7e6e96f50074205fe7b5bd1aab52f03a994e7f0,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_a4679bc36e70ceabe07c23d07c304c011669cd7cd6dd39977860e971d22b5bae,fully_quadratized,0.0,0.0,all_to_all_reference,-20.0,42.0
cubic_spin_glass,inst_a4679bc36e70ceabe07c23d07c304c011669cd7cd6dd39977860e971d22b5bae,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_a4679bc36e70ceabe07c23d07c304c011669cd7cd6dd39977860e971d22b5bae,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7,fully_quadratized,0.0,0.0,all_to_all_reference,-1.0,40.0
cubic_spin_glass,inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_af9b682406075901b4f377cea9bb6dda351c54f44f95fadd7be931c5565e5ee7,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_b4ee1e445e988b3bd6d55f528563578e122178c9757b5377ac9192f99996b923,fully_quadratized,0.0,0.0,all_to_all_reference,-155.0,76.0
cubic_spin_glass,inst_b4ee1e445e988b3bd6d55f528563578e122178c9757b5377ac9192f99996b923,selective,0.0,0.0,all_to_all_reference,-122.0,54.0
cubic_spin_glass,inst_b4ee1e445e988b3bd6d55f528563578e122178c9757b5377ac9192f99996b923,matched_random_selective,0.0,0.0,all_to_all_reference,-9.800000000000011,58.39999999999998
cubic_spin_glass,inst_b6bffeaedeb53019eec1c8bec5d768c3b2d9013ec18b83f60ee9a2ef0ca455da,fully_quadratized,0.0,0.0,all_to_all_reference,-2.0,44.0
cubic_spin_glass,inst_b6bffeaedeb53019eec1c8bec5d768c3b2d9013ec18b83f60ee9a2ef0ca455da,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_b6bffeaedeb53019eec1c8bec5d768c3b2d9013ec18b83f60ee9a2ef0ca455da,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_b732278acd92c203b9a27e0bcc5d32b417c737bd33781646533636e270b41e97,fully_quadratized,0.0,0.0,all_to_all_reference,2.0,84.0
cubic_spin_glass,inst_b732278acd92c203b9a27e0bcc5d32b417c737bd33781646533636e270b41e97,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_b732278acd92c203b9a27e0bcc5d32b417c737bd33781646533636e270b41e97,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_badadd6b960880e69de1e4a1077d644ec987b1efaeac187f421a7f530b78f797,fully_quadratized,0.0,0.0,all_to_all_reference,-102.0,142.0
cubic_spin_glass,inst_badadd6b960880e69de1e4a1077d644ec987b1efaeac187f421a7f530b78f797,selective,0.0,0.0,all_to_all_reference,-37.0,32.0
cubic_spin_glass,inst_badadd6b960880e69de1e4a1077d644ec987b1efaeac187f421a7f530b78f797,matched_random_selective,0.0,0.0,all_to_all_reference,-9.400000000000006,32.0
cubic_spin_glass,inst_bb9ea8526f4f8c3163389b1dd29737c6dc55d4b10908c16cd989bbf99598ae9b,fully_quadratized,0.0,0.0,all_to_all_reference,-122.0,22.0
cubic_spin_glass,inst_bb9ea8526f4f8c3163389b1dd29737c6dc55d4b10908c16cd989bbf99598ae9b,selective,0.0,0.0,all_to_all_reference,-96.0,24.0
cubic_spin_glass,inst_bb9ea8526f4f8c3163389b1dd29737c6dc55d4b10908c16cd989bbf99598ae9b,matched_random_selective,0.0,0.0,all_to_all_reference,-18.599999999999994,37.599999999999994
cubic_spin_glass,inst_bd91654b426322e8e5eeb5aeae69692f9e01419f8ff43e2242b156e1ee054dd2,fully_quadratized,0.0,0.0,all_to_all_reference,-74.0,8.0
cubic_spin_glass,inst_bd91654b426322e8e5eeb5aeae69692f9e01419f8ff43e2242b156e1ee054dd2,selective,0.0,0.0,all_to_all_reference,-55.0,6.0
cubic_spin_glass,inst_bd91654b426322e8e5eeb5aeae69692f9e01419f8ff43e2242b156e1ee054dd2,matched_random_selective,0.0,0.0,all_to_all_reference,-19.400000000000006,33.19999999999999
cubic_spin_glass,inst_c2e05f7c3075c3aad73660a0712a836e2e081e148a56e82b9e52e010e4099cc2,fully_quadratized,0.0,0.0,all_to_all_reference,-63.0,24.0
cubic_spin_glass,inst_c2e05f7c3075c3aad73660a0712a836e2e081e148a56e82b9e52e010e4099cc2,selective,0.0,0.0,all_to_all_reference,-32.0,16.0
cubic_spin_glass,inst_c2e05f7c3075c3aad73660a0712a836e2e081e148a56e82b9e52e010e4099cc2,matched_random_selective,0.0,0.0,all_to_all_reference,-12.599999999999994,33.19999999999999
cubic_spin_glass,inst_c4e35a1cfc403513d25de62f5a1ade08c0f44afc5635ef5ba336e817a5f95387,fully_quadratized,0.0,0.0,all_to_all_reference,-131.0,210.0
cubic_spin_glass,inst_c4e35a1cfc403513d25de62f5a1ade08c0f44afc5635ef5ba336e817a5f95387,selective,0.0,0.0,all_to_all_reference,-82.0,46.0
cubic_spin_glass,inst_c4e35a1cfc403513d25de62f5a1ade08c0f44afc5635ef5ba336e817a5f95387,matched_random_selective,0.0,0.0,all_to_all_reference,-12.199999999999989,43.19999999999999
cubic_spin_glass,inst_c4f7f15fb4d34d0c48ee7c85dea7e846efc521f79aba3f47e9cb971bff038a3c,fully_quadratized,0.0,0.0,all_to_all_reference,-156.0,42.0
cubic_spin_glass,inst_c4f7f15fb4d34d0c48ee7c85dea7e846efc521f79aba3f47e9cb971bff038a3c,selective,0.0,0.0,all_to_all_reference,-111.0,38.0
cubic_spin_glass,inst_c4f7f15fb4d34d0c48ee7c85dea7e846efc521f79aba3f47e9cb971bff038a3c,matched_random_selective,0.0,0.0,all_to_all_reference,-0.19999999999998863,36.80000000000001
cubic_spin_glass,inst_c953f174f2a63e6344fc92986f80da94e87d4acd3ab259c8f9d9332832f86a3e,fully_quadratized,0.0,0.0,all_to_all_reference,-136.0,54.0
cubic_spin_glass,inst_c953f174f2a63e6344fc92986f80da94e87d4acd3ab259c8f9d9332832f86a3e,selective,0.0,0.0,all_to_all_reference,-80.0,20.0
cubic_spin_glass,inst_c953f174f2a63e6344fc92986f80da94e87d4acd3ab259c8f9d9332832f86a3e,matched_random_selective,0.0,0.0,all_to_all_reference,-1.0,31.600000000000023
cubic_spin_glass,inst_cd62fc2eb91018e6a9da61c7b64c837ad5b988a267bd06e44091a7bb226c6327,fully_quadratized,0.0,0.0,all_to_all_reference,-1.0,32.0
cubic_spin_glass,inst_cd62fc2eb91018e6a9da61c7b64c837ad5b988a267bd06e44091a7bb226c6327,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_cd62fc2eb91018e6a9da61c7b64c837ad5b988a267bd06e44091a7bb226c6327,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_d00ca93e6523bcec641670bd2f915a9e935326dd3a40ad48fc79f3a9c5c91ded,fully_quadratized,0.0,0.0,all_to_all_reference,-18.0,86.0
cubic_spin_glass,inst_d00ca93e6523bcec641670bd2f915a9e935326dd3a40ad48fc79f3a9c5c91ded,selective,0.0,0.0,all_to_all_reference,-23.0,20.0
cubic_spin_glass,inst_d00ca93e6523bcec641670bd2f915a9e935326dd3a40ad48fc79f3a9c5c91ded,matched_random_selective,0.0,0.0,all_to_all_reference,4.400000000000006,16.400000000000006
cubic_spin_glass,inst_d39931f25d0a580985f2d689473d0b69f872405923e4b602501f05ec114e6507,fully_quadratized,0.0,0.0,all_to_all_reference,-12.0,90.0
cubic_spin_glass,inst_d39931f25d0a580985f2d689473d0b69f872405923e4b602501f05ec114e6507,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_d39931f25d0a580985f2d689473d0b69f872405923e4b602501f05ec114e6507,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_d3c6a9aaeb39e276f75da8011cade132a868ef0f7cc911933833f479a8fae9b6,fully_quadratized,0.0,0.0,all_to_all_reference,-1.0,84.0
cubic_spin_glass,inst_d3c6a9aaeb39e276f75da8011cade132a868ef0f7cc911933833f479a8fae9b6,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_d3c6a9aaeb39e276f75da8011cade132a868ef0f7cc911933833f479a8fae9b6,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_d91125199706c8108c27d3f20dd2ffc9a38c519cb4e58c97770db6ccd427a96c,fully_quadratized,0.0,0.0,all_to_all_reference,-64.0,30.0
cubic_spin_glass,inst_d91125199706c8108c27d3f20dd2ffc9a38c519cb4e58c97770db6ccd427a96c,selective,0.0,0.0,all_to_all_reference,-37.0,20.0
cubic_spin_glass,inst_d91125199706c8108c27d3f20dd2ffc9a38c519cb4e58c97770db6ccd427a96c,matched_random_selective,0.0,0.0,all_to_all_reference,-17.599999999999994,31.19999999999999
cubic_spin_glass,inst_da3101c770b48b4f0db791033edb8e7a538edbef1506d2019f202beb0c200cca,fully_quadratized,0.0,0.0,all_to_all_reference,-61.0,22.0
cubic_spin_glass,inst_da3101c770b48b4f0db791033edb8e7a538edbef1506d2019f202beb0c200cca,selective,0.0,0.0,all_to_all_reference,-34.0,20.0
cubic_spin_glass,inst_da3101c770b48b4f0db791033edb8e7a538edbef1506d2019f202beb0c200cca,matched_random_selective,0.0,0.0,all_to_all_reference,-4.799999999999997,23.19999999999999
cubic_spin_glass,inst_da6cc0814f1cda7d2b8acf79563c59341898d86355f6e7d54acdb51463c602cf,fully_quadratized,0.0,0.0,all_to_all_reference,-72.0,6.0
cubic_spin_glass,inst_da6cc0814f1cda7d2b8acf79563c59341898d86355f6e7d54acdb51463c602cf,selective,0.0,0.0,all_to_all_reference,-33.0,4.0
cubic_spin_glass,inst_da6cc0814f1cda7d2b8acf79563c59341898d86355f6e7d54acdb51463c602cf,matched_random_selective,0.0,0.0,all_to_all_reference,-4.599999999999994,24.0
cubic_spin_glass,inst_e6863527db589505432cd6b1d26c66dd8cc456c8b9660f4d19bbc5c14d7738e4,fully_quadratized,0.0,0.0,all_to_all_reference,0.0,36.0
cubic_spin_glass,inst_e6863527db589505432cd6b1d26c66dd8cc456c8b9660f4d19bbc5c14d7738e4,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_e6863527db589505432cd6b1d26c66dd8cc456c8b9660f4d19bbc5c14d7738e4,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_ea1372732b45bea8ab2adc28dfcd62f4d328d838401c7ec158552a1e109c1c0d,fully_quadratized,0.0,0.0,all_to_all_reference,0.0,38.0
cubic_spin_glass,inst_ea1372732b45bea8ab2adc28dfcd62f4d328d838401c7ec158552a1e109c1c0d,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_ea1372732b45bea8ab2adc28dfcd62f4d328d838401c7ec158552a1e109c1c0d,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_ece5bba3739bc03a15ddcd6bbe4055bbd33c8ec145b5e5027ddc9b2d78213107,fully_quadratized,0.0,0.0,all_to_all_reference,-30.0,16.0
cubic_spin_glass,inst_ece5bba3739bc03a15ddcd6bbe4055bbd33c8ec145b5e5027ddc9b2d78213107,selective,0.0,0.0,all_to_all_reference,-26.0,18.0
cubic_spin_glass,inst_ece5bba3739bc03a15ddcd6bbe4055bbd33c8ec145b5e5027ddc9b2d78213107,matched_random_selective,0.0,0.0,all_to_all_reference,1.5999999999999943,16.0
cubic_spin_glass,inst_ee30c9f5c123b7e1b93abed350ca64e7dc66b77042c74c2583df52d2313c7c61,fully_quadratized,0.0,0.0,all_to_all_reference,-18.0,28.0
cubic_spin_glass,inst_ee30c9f5c123b7e1b93abed350ca64e7dc66b77042c74c2583df52d2313c7c61,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_ee30c9f5c123b7e1b93abed350ca64e7dc66b77042c74c2583df52d2313c7c61,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_eea12da1e1e88a4c6e8507aad613af99cbc02e7026129f640f22f3660eb2ebc6,fully_quadratized,0.0,0.0,all_to_all_reference,-31.0,86.0
cubic_spin_glass,inst_eea12da1e1e88a4c6e8507aad613af99cbc02e7026129f640f22f3660eb2ebc6,selective,0.0,0.0,all_to_all_reference,-21.0,14.0
cubic_spin_glass,inst_eea12da1e1e88a4c6e8507aad613af99cbc02e7026129f640f22f3660eb2ebc6,matched_random_selective,0.0,0.0,all_to_all_reference,-1.0,16.400000000000006
cubic_spin_glass,inst_f34c63f8cfd94227a08f5c94c23fc2ab0b44f082c3ebb7d7c987fd86a735be25,fully_quadratized,0.0,0.0,all_to_all_reference,-72.0,58.0
cubic_spin_glass,inst_f34c63f8cfd94227a08f5c94c23fc2ab0b44f082c3ebb7d7c987fd86a735be25,selective,0.0,0.0,all_to_all_reference,-32.0,16.0
cubic_spin_glass,inst_f34c63f8cfd94227a08f5c94c23fc2ab0b44f082c3ebb7d7c987fd86a735be25,matched_random_selective,0.0,0.0,all_to_all_reference,2.1999999999999886,17.19999999999999
cubic_spin_glass,inst_f37842a047e83492990313eec01ec5d49bc57873228193dd2f82f533032af864,fully_quadratized,0.0,0.0,all_to_all_reference,-25.0,136.0
cubic_spin_glass,inst_f37842a047e83492990313eec01ec5d49bc57873228193dd2f82f533032af864,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_f37842a047e83492990313eec01ec5d49bc57873228193dd2f82f533032af864,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_f3a85e8bbaaeb5c96e59011403ee2f0f58abac7e6fd87e4ccbd3e0d68b1a179c,fully_quadratized,0.0,0.0,all_to_all_reference,-125.0,130.0
cubic_spin_glass,inst_f3a85e8bbaaeb5c96e59011403ee2f0f58abac7e6fd87e4ccbd3e0d68b1a179c,selective,0.0,0.0,all_to_all_reference,-52.0,36.0
cubic_spin_glass,inst_f3a85e8bbaaeb5c96e59011403ee2f0f58abac7e6fd87e4ccbd3e0d68b1a179c,matched_random_selective,0.0,0.0,all_to_all_reference,-13.400000000000006,43.19999999999999
cubic_spin_glass,inst_f4773a42848780f4cb4b292631096ceb1e1a30b6c917199603ba97c16bfa190b,fully_quadratized,0.0,0.0,all_to_all_reference,-177.0,56.0
cubic_spin_glass,inst_f4773a42848780f4cb4b292631096ceb1e1a30b6c917199603ba97c16bfa190b,selective,0.0,0.0,all_to_all_reference,-83.0,34.0
cubic_spin_glass,inst_f4773a42848780f4cb4b292631096ceb1e1a30b6c917199603ba97c16bfa190b,matched_random_selective,0.0,0.0,all_to_all_reference,-2.1999999999999886,34.39999999999998
cubic_spin_glass,inst_f9f59e0f30c74cb657e83170cba09f9012a39197b2b021dae1850ae012f1678f,fully_quadratized,0.0,0.0,all_to_all_reference,-6.0,146.0
cubic_spin_glass,inst_f9f59e0f30c74cb657e83170cba09f9012a39197b2b021dae1850ae012f1678f,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_f9f59e0f30c74cb657e83170cba09f9012a39197b2b021dae1850ae012f1678f,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_fb8a9da4adf31a021767c9fabc43d7ddf89cfad0c621ca87f56cfb9907a6f495,fully_quadratized,0.0,0.0,all_to_all_reference,-23.0,38.0
cubic_spin_glass,inst_fb8a9da4adf31a021767c9fabc43d7ddf89cfad0c621ca87f56cfb9907a6f495,selective,0.0,0.0,all_to_all_reference,0.0,0.0
cubic_spin_glass,inst_fb8a9da4adf31a021767c9fabc43d7ddf89cfad0c621ca87f56cfb9907a6f495,matched_random_selective,0.0,0.0,all_to_all_reference,0.0,0.0
max3sat,inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,fully_quadratized,0.0,0.0,all_to_all_reference,-191.0,-70.0
max3sat,inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,selective,0.0,0.0,all_to_all_reference,-146.0,-30.0
max3sat,inst_0252ede428af7d5ba638c993716885266bdf345dcd87961e7c927bacd016606c,matched_random_selective,0.0,0.0,all_to_all_reference,-92.4,5.600000000000023
max3sat,inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,fully_quadratized,0.0,0.0,all_to_all_reference,-19.0,-10.0
max3sat,inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,selective,0.0,0.0,all_to_all_reference,-21.0,-10.0
max3sat,inst_04a1b89230c5a6026d670ebcad2bd30c736104ed6ac28632205ec9169547e9f9,matched_random_selective,0.0,0.0,all_to_all_reference,-7.200000000000003,1.5999999999999943
max3sat,inst_0a73f63fb3161b683c1ecca2d45ca1ed0133a0bb6ac68f9b778657cfc7aa7e0f,fully_quadratized,0.0,0.0,all_to_all_reference,-196.0,-80.0
max3sat,inst_0a73f63fb3161b683c1ecca2d45ca1ed0133a0bb6ac68f9b778657cfc7aa7e0f,selective,0.0,0.0,all_to_all_reference,-164.0,-58.0
max3sat,inst_0a73f63fb3161b683c1ecca2d45ca1ed0133a0bb6ac68f9b778657cfc7aa7e0f,matched_random_selective,0.0,0.0,all_to_all_reference,-70.6,31.200000000000045
max3sat,inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea,fully_quadratized,0.0,0.0,all_to_all_reference,-34.0,-12.0
max3sat,inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea,selective,0.0,0.0,all_to_all_reference,-24.0,-6.0
max3sat,inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea,matched_random_selective,0.0,0.0,all_to_all_reference,-9.399999999999999,4.799999999999997
max3sat,inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f,fully_quadratized,0.0,0.0,all_to_all_reference,-12.0,-8.0
max3sat,inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f,selective,0.0,0.0,all_to_all_reference,-10.0,-2.0
max3sat,inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f,matched_random_selective,0.0,0.0,all_to_all_reference,-3.200000000000003,1.6000000000000014
max3sat,inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215,fully_quadratized,0.0,0.0,all_to_all_reference,-55.0,-62.0
max3sat,inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215,selective,0.0,0.0,all_to_all_reference,-59.0,-50.0
max3sat,inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215,matched_random_selective,0.0,0.0,all_to_all_reference,-7.400000000000006,2.8000000000000114
max3sat,inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9,fully_quadratized,0.0,0.0,all_to_all_reference,-114.0,-44.0
max3sat,inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9,selective,0.0,0.0,all_to_all_reference,-84.0,-16.0
max3sat,inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9,matched_random_selective,0.0,0.0,all_to_all_reference,-41.0,16.0
max3sat,inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351,fully_quadratized,0.0,0.0,all_to_all_reference,-50.0,-44.0
max3sat,inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351,selective,0.0,0.0,all_to_all_reference,-46.0,-42.0
max3sat,inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351,matched_random_selective,0.0,0.0,all_to_all_reference,-3.5999999999999943,1.1999999999999886
max3sat,inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50,fully_quadratized,0.0,0.0,all_to_all_reference,-43.0,-8.0
max3sat,inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50,selective,0.0,0.0,all_to_all_reference,-31.0,-8.0
max3sat,inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50,matched_random_selective,0.0,0.0,all_to_all_reference,-13.200000000000003,8.0
max3sat,inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc,fully_quadratized,0.0,0.0,all_to_all_reference,-108.0,-78.0
max3sat,inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc,selective,0.0,0.0,all_to_all_reference,-108.0,-82.0
max3sat,inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc,matched_random_selective,0.0,0.0,all_to_all_reference,-3.5999999999999943,5.199999999999989
max3sat,inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642,fully_quadratized,0.0,0.0,all_to_all_reference,-64.0,-40.0
max3sat,inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642,selective,0.0,0.0,all_to_all_reference,-62.0,-36.0
max3sat,inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642,matched_random_selective,0.0,0.0,all_to_all_reference,-6.400000000000006,3.1999999999999886
max3sat,inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b,fully_quadratized,0.0,0.0,all_to_all_reference,-95.0,-54.0
max3sat,inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b,selective,0.0,0.0,all_to_all_reference,-81.0,-34.0
max3sat,inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b,matched_random_selective,0.0,0.0,all_to_all_reference,-34.400000000000006,12.399999999999977
max3sat,inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,fully_quadratized,0.0,0.0,all_to_all_reference,-81.0,-38.0
max3sat,inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,selective,0.0,0.0,all_to_all_reference,-76.0,-20.0
max3sat,inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,matched_random_selective,0.0,0.0,all_to_all_reference,-33.400000000000006,6.399999999999977
max3sat,inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,fully_quadratized,0.0,0.0,all_to_all_reference,-99.0,-62.0
max3sat,inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,selective,0.0,0.0,all_to_all_reference,-91.0,-54.0
max3sat,inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,matched_random_selective,0.0,0.0,all_to_all_reference,-3.5999999999999943,3.1999999999999886
max3sat,inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a,fully_quadratized,0.0,0.0,all_to_all_reference,-18.0,-6.0
max3sat,inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a,selective,0.0,0.0,all_to_all_reference,-17.0,-6.0
