family,instance_id,routing_overhead,swap_count,topology_id,two_qubit_depth,two_qubit_gates
max3sat,inst_aaba8c0130b46ce253b0dc858f515be46b77f177d84efe9e95abb5d612190ebf,0.0,0.0,all_to_all_reference,-28.0,-18.400000000000006
max3sat,inst_b14e10b59e6aea194761d2eedde57c8d806845debe65a98c7d82fcd34f43ca0a,0.0,0.0,all_to_all_reference,-19.200000000000003,-14.400000000000006
max3sat,inst_b42f45e7b9183b2c37d9ff53ece3fa020875e9212ea871615be79b4e6f4f5119,0.0,0.0,all_to_all_reference,-85.80000000000001,-60.0
max3sat,inst_b495f40cacb80e7ae9a159b9be70c178135bbf1ac9f1dba424c37b8eafdeefd4,0.0,0.0,all_to_all_reference,-79.4,-94.4
max3sat,inst_b5a6d609aee43c8b525af00209476dde731caaa09d42f6c0ee326d1b1dc31caa,0.0,0.0,all_to_all_reference,-32.400000000000006,-16.80000000000001
max3sat,inst_bad108426f15da32dab503d42c5642c5b518605ab19b47a4444ceadbfa396063,0.0,0.0,all_to_all_reference,-41.599999999999994,-41.599999999999994
max3sat,inst_c32cb33b55efb0ee1a708f9936b9c45d95c8b4a9c07a53a564b24913ae6b0e3c,0.0,0.0,all_to_all_reference,-14.799999999999997,-12.799999999999997
max3sat,inst_c3ee41c0264643625e0eba9d472b30ff36b702de794e26ce06ff2eb31cab4421,0.0,0.0,all_to_all_reference,-17.799999999999997,-26.400000000000006
max3sat,inst_c48354249e2c91ecf73b39e126eec777bf9c93960e96d8924c6b6668619a825d,0.0,0.0,all_to_all_reference,-33.2,-22.0
max3sat,inst_c509325172b5b725870efeab7b1ee663cf118c3d5f52498275e25d6bbec8fcc5,0.0,0.0,all_to_all_reference,-57.0,-45.60000000000002
max3sat,inst_c5bac017b3e56ce9614f19eed76797e511f81cea2eccb992920a1a9b1902b35f,0.0,0.0,all_to_all_reference,-59.400000000000006,-55.60000000000002
max3sat,inst_ccb599d971d1da8d223cf442b00bd17f867272a51c5c1f8e79983c9f8942e2eb,0.0,0.0,all_to_all_reference,-17.4,-14.400000000000006
max3sat,inst_ce1381fba0e0749fbb1c4e403906dd932f3e490f5396e27cb97b99d9196bf5d8,0.0,0.0,all_to_all_reference,-66.0,-56.400000000000006
max3sat,inst_d11e45c41a0ff1ded85963a8b0d3c48fb95e655fe90cb4d8e70151bb71db3e2a,0.0,0.0,all_to_all_reference,-42.0,-24.0
