study,family,instance_id,representation,budget_key,policy,random_rep_seed,p,restart_count,original_objective_mean,encoded_energy_mean,optimum_hit_rate,auxiliary_inconsistency_rate,statevector_norm
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p2,cold,2026082714,2,3,-0.9562780088116586,36.33439638424511,0.06043772107084564,0.8385623538542414,1.0
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p2,original_only,2026082714,2,3,-1.2837401131044046,17.524674909083615,0.09268849226087879,0.6614157474561508,1.0000000000000004
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p2,pair,2026082714,2,3,-1.172058629791447,24.63315810000647,0.06188229267999897,0.7420511813814287,1.0000000000000002
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p2,independence,2026082714,2,3,-1.214522618521763,19.28079109357807,0.08265190256972947,0.7035087756327308,1.0000000000000002
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_128,cold,2026082714,0,3,0.0,35.24999999999999,0.015624999999999998,0.8749999999999999,0.9999999999999999
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_128,original_only,2026082714,0,3,-0.44444444444444525,29.833333333333353,0.08779149519890274,0.8750000000000004,1.0000000000000004
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_128,pair,2026082714,0,3,-0.44444444444444553,29.66666666666667,0.08779149519890268,0.8549001676573695,1.0000000000000002
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_128,independence,2026082714,0,3,-0.4444444444444455,29.777777777777786,0.08779149519890268,0.8696957893726682,1.0000000000000002
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_256,cold,2026082714,1,3,-0.9400348813195433,39.62304959479937,0.010465840450138644,0.899283768161239,1.0000000000000002
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_256,original_only,2026082714,1,3,-0.936538993741241,28.146659083287982,0.06887217799592169,0.8624316940880291,1.0000000000000007
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_256,pair,2026082714,1,3,-0.913194738146465,23.34542186761416,0.07727914355924892,0.8039281546714151,1.0000000000000007
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_256,independence,2026082714,1,3,-0.9329464881556833,21.833795440652185,0.0855211296315398,0.8073221323268851,1.0000000000000002
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p1,cold,2026082715,1,3,-0.4469038350122432,41.91580635586241,0.02547147581556329,0.8665216897222533,0.9999999999999996
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p1,original_only,2026082715,1,3,-0.8226060431771621,33.03456720157404,0.09189851538442383,0.8168983016914204,1.000000000000001
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p1,pair,2026082715,1,3,-1.2317332911481467,47.65671913973648,0.09667047797971605,0.9052750708666052,1.0000000000000002
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p1,independence,2026082715,1,3,-1.0100120241417458,39.38048216105104,0.0802823081616836,0.9225091271474611,1.0
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p2,cold,2026082715,2,3,-0.9528289012878385,40.46026002766789,0.026924187820401943,0.8668664539693666,0.9999999999999997
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p2,original_only,2026082715,2,3,-0.5806077598602496,39.87205458906241,0.022899662423758172,0.8547783237744517,1.0000000000000002
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p2,pair,2026082715,2,3,-0.472769101032173,40.75988890016256,0.0252071370750548,0.8717986460934251,0.9999999999999997
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_layer_p2,independence,2026082715,2,3,-0.7258554063030602,41.37754180594076,0.02907072407896333,0.8599347437334699,1.0000000000000007
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_128,cold,2026082715,0,3,0.0,42.24999999999999,0.015624999999999998,0.8749999999999999,0.9999999999999999
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_128,original_only,2026082715,0,3,-0.44444444444444525,38.129629629629655,0.08779149519890274,0.8750000000000004,1.0000000000000004
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_128,pair,2026082715,0,3,-0.44444444444444553,41.518518518518526,0.08779149519890268,0.8500228623685414,1.0
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_128,independence,2026082715,0,3,-0.4444444444444453,39.25925925925927,0.08779149519890271,0.8691087063286428,1.0000000000000004
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_256,cold,2026082715,1,3,-0.9539099170805567,43.09436355085065,0.043586888620725385,0.8495743335540752,1.0
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_256,original_only,2026082715,1,3,-1.6844142808093379,55.5658634173918,0.1553260154889737,0.9106777226547883,1.0000000000000007
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_256,pair,2026082715,1,3,-0.7755030062373726,43.647990763057855,0.05993231195259798,0.8737385617883469,0.9999999999999997
original_e4,cubic_spin_glass,inst_b1f9b7e0ac3bdb4a518d06f4c72df0221c8ecb3cd602913bd3240c52f03270bb,matched_random_selective,equal_2q_budget_256,independence,2026082715,1,3,-1.2709615783589854,46.36138858598478,0.09067441757924762,0.9047125831763546,1.0000000000000004
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,all_native,equal_layer_p1,cold,,1,3,4.9290181397873445,4.9290181397873445,0.11819874468096692,0.0,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,all_native,equal_layer_p1,original_only,,1,3,4.9290181397873445,4.9290181397873445,0.11819874468096692,0.0,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,all_native,equal_layer_p2,cold,,2,3,3.2540698093058738,3.2540698093058738,0.25683617276617193,0.0,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,all_native,equal_layer_p2,original_only,,2,3,3.2540698093058738,3.2540698093058738,0.25683617276617193,0.0,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,all_native,equal_2q_budget_128,cold,,1,3,4.160668402837828,4.160668402837828,0.18670691138435924,0.0,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,all_native,equal_2q_budget_128,original_only,,1,3,4.160668402837828,4.160668402837828,0.18670691138435924,0.0,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,all_native,equal_2q_budget_256,cold,,3,3,4.9477793532391345,4.9477793532391345,0.10902142287245935,0.0,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,all_native,equal_2q_budget_256,original_only,,3,3,4.9477793532391345,4.9477793532391345,0.10902142287245935,0.0,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_layer_p1,cold,,1,3,5.084088417811362,23.22731746738027,0.12081470989728953,0.7854960075474214,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_layer_p1,original_only,,1,3,5.084088417811362,23.22731746738027,0.12081470989728953,0.7854960075474214,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_layer_p1,pair,,1,3,5.084088417811362,23.22731746738027,0.12081470989728953,0.7854960075474214,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_layer_p1,independence,,1,3,5.219014452632689,17.482286908089264,0.12043711855765711,0.6518325076594643,1.0
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_layer_p2,cold,,2,3,5.377777465220333,22.032243443045235,0.10368300477071901,0.7560573194139848,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_layer_p2,original_only,,2,3,5.377777465220333,22.032243443045235,0.10368300477071901,0.7560573194139848,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_layer_p2,pair,,2,3,5.377777465220333,22.032243443045235,0.10368300477071901,0.7560573194139848,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_layer_p2,independence,,2,3,5.152093181720775,20.272755898394287,0.1168953520333083,0.7083394324665785,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_2q_budget_128,cold,,1,3,5.703088328974995,21.843543787665563,0.05898131088672507,0.7743077654048734,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_2q_budget_128,original_only,,1,3,5.703088328974995,21.843543787665563,0.05898131088672507,0.7743077654048734,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_2q_budget_128,pair,,1,3,5.703088328974995,21.843543787665563,0.05898131088672507,0.7743077654048734,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_2q_budget_128,independence,,1,3,5.813068898895639,20.940857151385618,0.09005590754861016,0.7251574626114691,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_2q_budget_256,cold,,3,3,5.523754929614022,23.15924365208015,0.09321133956948903,0.7580043010464124,1.0000000000000004
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_2q_budget_256,original_only,,3,3,5.523754929614022,23.15924365208015,0.09321133956948903,0.7580043010464124,1.0000000000000004
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_2q_budget_256,pair,,3,3,5.523754929614022,23.15924365208015,0.09321133956948903,0.7580043010464124,1.0000000000000004
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,fully_quadratized,equal_2q_budget_256,independence,,3,3,5.28820229639439,19.045828488601117,0.10624555267490239,0.7085065854729652,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_layer_p1,cold,,1,3,4.45738591996644,8.183365125488741,0.18021855835386622,0.44869286363814725,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_layer_p1,original_only,,1,3,4.45738591996644,8.183365125488741,0.18021855835386622,0.44869286363814725,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_layer_p1,pair,,1,3,4.45738591996644,8.183365125488741,0.18021855835386622,0.44869286363814725,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_layer_p1,independence,,1,3,5.256373679255621,10.022393789427332,0.1181606500885234,0.52788254825455,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_layer_p2,cold,,2,3,5.2179724564945795,9.294117327542693,0.08338715261140099,0.5009477612548682,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_layer_p2,original_only,,2,3,5.2179724564945795,9.294117327542693,0.08338715261140099,0.5009477612548682,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_layer_p2,pair,,2,3,5.2179724564945795,9.294117327542693,0.08338715261140099,0.5009477612548682,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_layer_p2,independence,,2,3,5.41599876276668,9.240799268971307,0.08257081523538527,0.46030800353104023,1.000000000000001
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_2q_budget_128,cold,,1,3,4.300633460339641,8.00493161387598,0.18555235732152275,0.3788865375496626,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_2q_budget_128,original_only,,1,3,4.300633460339641,8.00493161387598,0.18555235732152275,0.3788865375496626,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_2q_budget_128,pair,,1,3,4.300633460339641,8.00493161387598,0.18555235732152275,0.3788865375496626,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_2q_budget_128,independence,,1,3,4.137697968318052,6.8493472266664766,0.1837305008154715,0.28241052097431096,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_2q_budget_256,cold,,3,3,4.559235087761845,8.759263929034319,0.17290469068723,0.47896274978981984,1.0
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_2q_budget_256,original_only,,3,3,4.559235087761845,8.759263929034319,0.17290469068723,0.47896274978981984,1.0
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_2q_budget_256,pair,,3,3,4.559235087761845,8.759263929034319,0.17290469068723,0.47896274978981984,1.0
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,selective,equal_2q_budget_256,independence,,3,3,3.830322435013867,6.812334875975321,0.2343336963275434,0.3404839953529515,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,cold,2026082711,1,3,5.136137876921655,12.693435993750363,0.12520049669104422,0.49742556521944375,0.9999999999999994
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,original_only,2026082711,1,3,5.136137876921655,12.693435993750363,0.12520049669104422,0.49742556521944375,0.9999999999999994
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,pair,2026082711,1,3,5.136137876921655,12.693435993750363,0.12520049669104422,0.49742556521944375,0.9999999999999994
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,independence,2026082711,1,3,5.346017012978963,13.885431369021754,0.08580892129237037,0.5575852352411218,1.0000000000000004
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,cold,2026082711,2,3,4.350862283251524,11.512333337538996,0.20391557048268252,0.4724099770490728,0.9999999999999996
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,original_only,2026082711,2,3,4.350862283251524,11.512333337538996,0.20391557048268252,0.4724099770490728,0.9999999999999996
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,pair,2026082711,2,3,4.350862283251524,11.512333337538996,0.20391557048268252,0.4724099770490728,0.9999999999999996
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,independence,2026082711,2,3,3.9635151450417268,12.727698410463226,0.15782924665456408,0.4882260095336779,1.0000000000000009
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_128,cold,2026082711,1,3,4.41974545663179,14.001375579963309,0.155132500549834,0.5375159381728627,0.9999999999999994
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_128,original_only,2026082711,1,3,4.41974545663179,14.001375579963309,0.155132500549834,0.5375159381728627,0.9999999999999994
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_128,pair,2026082711,1,3,4.41974545663179,14.001375579963309,0.155132500549834,0.5375159381728627,0.9999999999999994
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_128,independence,2026082711,1,3,4.385481132361485,12.354005584003417,0.1640110163182885,0.4469843129351247,1.0000000000000004
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_256,cold,2026082711,3,3,4.043029464786749,12.431611545929407,0.21612320683222838,0.5183526276888436,1.0000000000000004
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_256,original_only,2026082711,3,3,4.043029464786749,12.431611545929407,0.21612320683222838,0.5183526276888436,1.0000000000000004
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_256,pair,2026082711,3,3,4.043029464786749,12.431611545929407,0.21612320683222838,0.5183526276888436,1.0000000000000004
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_256,independence,2026082711,3,3,4.602376271281034,11.490802831952116,0.14812708342059275,0.43189844246750403,1.0000000000000007
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,cold,2026082712,1,3,5.174790023358857,6.957395222434431,0.11088035836994516,0.5313487850671023,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,original_only,2026082712,1,3,5.174790023358857,6.957395222434431,0.11088035836994516,0.5313487850671023,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,pair,2026082712,1,3,4.966211496445248,5.581466684727627,0.09720341482821215,0.3043713372922063,1.0000000000000007
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,independence,2026082712,1,3,5.0048259101222605,6.35425209584275,0.10921165611952251,0.45096379338511333,1.0000000000000004
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,cold,2026082712,2,3,4.359042935035551,5.723168703203512,0.17912407993944113,0.41797140979299024,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,original_only,2026082712,2,3,4.359042935035551,5.723168703203512,0.17912407993944113,0.41797140979299024,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,pair,2026082712,2,3,3.9345482216628938,4.726957177766284,0.18092597537707755,0.3142412439042983,1.0000000000000007
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,independence,2026082712,2,3,4.240617039519878,5.470402701716629,0.17128231011944295,0.386866872609958,1.000000000000001
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_128,cold,2026082712,1,3,5.432606534474739,7.499532520384926,0.06356318149858746,0.6720616991657904,0.9999999999999994
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_128,original_only,2026082712,1,3,5.432606534474739,7.499532520384926,0.06356318149858746,0.6720616991657904,0.9999999999999994
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_128,pair,2026082712,1,3,4.417936740171863,5.031685370234924,0.14612669635729958,0.26888964808971566,1.0
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_128,independence,2026082712,1,3,4.503122575996907,5.841375107810232,0.14602540913892728,0.4340068109877513,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_256,cold,2026082712,3,3,4.39051463517203,5.5153242009002215,0.17473838055184462,0.37983144388910933,1.0
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_256,original_only,2026082712,3,3,4.39051463517203,5.5153242009002215,0.17473838055184462,0.37983144388910933,1.0
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_256,pair,2026082712,3,3,4.234104233623303,5.325408662286594,0.17817785095396368,0.3619904373141019,1.0000000000000002
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_2q_budget_256,independence,2026082712,3,3,4.289922540265514,5.84761059164234,0.16929285575961742,0.48551604045093977,1.0
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,cold,2026082713,1,3,5.312551462876333,6.7284058520967704,0.10355328903102312,0.5194954036238946,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,original_only,2026082713,1,3,5.312551462876333,6.7284058520967704,0.10355328903102312,0.5194954036238946,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,pair,2026082713,1,3,5.224527193102815,6.0473399951745135,0.1089756886705975,0.33884007239730835,1.0
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p1,independence,2026082713,1,3,5.245604842205895,6.6671843074193236,0.11455233703772054,0.5454329343423638,0.9999999999999999
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,cold,2026082713,2,3,4.838195581958565,6.111616727173398,0.10100835951203584,0.5171760286248422,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,original_only,2026082713,2,3,4.838195581958565,6.111616727173398,0.10100835951203584,0.5171760286248422,0.9999999999999997
original_e4,max3sat,inst_b743f95ddc47da1f2a603f93425eed7e366f1373e13f44ce77e30625e2bb6c2c,matched_random_selective,equal_layer_p2,pair,2026082713,2,3,4.809042421442616,5.777395075514694,0.12155962209948683,0.3721516721082467,0.9999999999999997
