study,family,instance_id,representation,budget_key,depth_stratum,contrast,draw_count,zero_depth_draw_count,original_objective_mean,encoded_energy_mean,optimum_hit_rate,auxiliary_inconsistency_rate,statevector_norm
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_layer_p2,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_layer_p2,all_scheduled,independence_minus_cold,1,0,-1.543863203051373,-13.745276215629374,0.00841214857286873,-0.09620707937762141,-1.4432899320127035e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_layer_p2,all_scheduled,pair_minus_original_only,1,0,-0.6942798462576185,-5.615748509757857,0.010291006836566537,-0.011422734155586256,-1.4432899320127035e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_layer_p2,all_scheduled,pair_minus_independence,1,0,0.8495833567937545,8.129527705871517,0.0018788582636978073,0.08478434522203515,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_layer_p2,positive_depth_only,pair_minus_cold,1,0,-0.6942798462576185,-5.615748509757857,0.010291006836566537,-0.011422734155586256,-1.4432899320127035e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_layer_p2,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_layer_p2,positive_depth_only,independence_minus_cold,1,0,-1.543863203051373,-13.745276215629374,0.00841214857286873,-0.09620707937762141,-1.4432899320127035e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_layer_p2,positive_depth_only,pair_minus_original_only,1,0,-0.6942798462576185,-5.615748509757857,0.010291006836566537,-0.011422734155586256,-1.4432899320127035e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_layer_p2,positive_depth_only,pair_minus_independence,1,0,0.8495833567937545,8.129527705871517,0.0018788582636978073,0.08478434522203515,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_cold,1,1,0.0,-7.199999999999996,-6.938893903907228e-18,-0.017226562500000764,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,all_scheduled,original_only_minus_cold,1,1,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,all_scheduled,independence_minus_cold,1,1,0.0,-15.75,0.0,-0.057586669921875,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_original_only,1,1,0.0,-7.199999999999996,-6.938893903907228e-18,-0.017226562500000764,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,all_scheduled,pair_minus_independence,1,1,0.0,8.550000000000004,-6.938893903907228e-18,0.040360107421874236,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,zero_depth_only,pair_minus_cold,1,1,0.0,-7.199999999999996,-6.938893903907228e-18,-0.017226562500000764,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,zero_depth_only,original_only_minus_cold,1,1,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,zero_depth_only,independence_minus_cold,1,1,0.0,-15.75,0.0,-0.057586669921875,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,zero_depth_only,pair_minus_original_only,1,1,0.0,-7.199999999999996,-6.938893903907228e-18,-0.017226562500000764,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_128,zero_depth_only,pair_minus_independence,1,1,0.0,8.550000000000004,-6.938893903907228e-18,0.040360107421874236,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_256,all_scheduled,pair_minus_cold,1,0,-1.6574715689171278,-13.021281413597912,0.008493647843284857,-0.059837308154964686,-4.440892098500626e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_256,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_256,all_scheduled,independence_minus_cold,1,0,-0.6374330376305366,3.4779304703521703,0.00383261332691443,3.554836329555666e-05,-1.1102230246251565e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_256,all_scheduled,pair_minus_original_only,1,0,-1.6574715689171278,-13.021281413597912,0.008493647843284857,-0.059837308154964686,-4.440892098500626e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_256,all_scheduled,pair_minus_independence,1,0,-1.0200385312865912,-16.499211883950082,0.004661034516370427,-0.05987285651826024,6.661338147750939e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_256,positive_depth_only,pair_minus_cold,1,0,-1.6574715689171278,-13.021281413597912,0.008493647843284857,-0.059837308154964686,-4.440892098500626e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_256,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_256,positive_depth_only,independence_minus_cold,1,0,-0.6374330376305366,3.4779304703521703,0.00383261332691443,3.554836329555666e-05,-1.1102230246251565e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_256,positive_depth_only,pair_minus_original_only,1,0,-1.6574715689171278,-13.021281413597912,0.008493647843284857,-0.059837308154964686,-4.440892098500626e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,fully_quadratized,equal_2q_budget_256,positive_depth_only,pair_minus_independence,1,0,-1.0200385312865912,-16.499211883950082,0.004661034516370427,-0.05987285651826024,6.661338147750939e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p1,all_scheduled,pair_minus_cold,1,0,-0.3888476134561234,-4.774554613199069,0.0035116968376890413,-0.045308776022473185,4.440892098500626e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p1,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p1,all_scheduled,independence_minus_cold,1,0,-0.3861352087539007,4.267699015790328,0.013022072416318042,0.0351100973959515,6.661338147750939e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p1,all_scheduled,pair_minus_original_only,1,0,-0.3888476134561234,-4.774554613199069,0.0035116968376890413,-0.045308776022473185,4.440892098500626e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p1,all_scheduled,pair_minus_independence,1,0,-0.0027124047022226705,-9.042253628989396,-0.009510375578629,-0.08041887341842469,-2.220446049250313e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p1,positive_depth_only,pair_minus_cold,1,0,-0.3888476134561234,-4.774554613199069,0.0035116968376890413,-0.045308776022473185,4.440892098500626e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p1,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p1,positive_depth_only,independence_minus_cold,1,0,-0.3861352087539007,4.267699015790328,0.013022072416318042,0.0351100973959515,6.661338147750939e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p1,positive_depth_only,pair_minus_original_only,1,0,-0.3888476134561234,-4.774554613199069,0.0035116968376890413,-0.045308776022473185,4.440892098500626e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p1,positive_depth_only,pair_minus_independence,1,0,-0.0027124047022226705,-9.042253628989396,-0.009510375578629,-0.08041887341842469,-2.220446049250313e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p2,all_scheduled,pair_minus_cold,1,0,-0.18812843733129014,-4.03584582144671,0.005329570681241097,-0.0595033497973404,-1.1102230246251565e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p2,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p2,all_scheduled,independence_minus_cold,1,0,-0.7686135231427347,-2.599900972226699,0.0009678906443337278,-0.022061641724029357,-1.887379141862766e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p2,all_scheduled,pair_minus_original_only,1,0,-0.18812843733129014,-4.03584582144671,0.005329570681241097,-0.0595033497973404,-1.1102230246251565e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p2,all_scheduled,pair_minus_independence,1,0,0.5804850858114445,-1.4359448492200109,0.004361680036907369,-0.03744170807331104,7.771561172376096e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p2,positive_depth_only,pair_minus_cold,1,0,-0.18812843733129014,-4.03584582144671,0.005329570681241097,-0.0595033497973404,-1.1102230246251565e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p2,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p2,positive_depth_only,independence_minus_cold,1,0,-0.7686135231427347,-2.599900972226699,0.0009678906443337278,-0.022061641724029357,-1.887379141862766e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p2,positive_depth_only,pair_minus_original_only,1,0,-0.18812843733129014,-4.03584582144671,0.005329570681241097,-0.0595033497973404,-1.1102230246251565e-15
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_layer_p2,positive_depth_only,pair_minus_independence,1,0,0.5804850858114445,-1.4359448492200109,0.004361680036907369,-0.03744170807331104,7.771561172376096e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,all_scheduled,pair_minus_cold,1,1,-5.329070518200751e-15,-6.524999999999995,-5.204170427930421e-18,-0.06890624999999906,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,all_scheduled,original_only_minus_cold,1,1,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,all_scheduled,independence_minus_cold,1,1,0.0,-8.875,0.0,-0.1064453125,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,all_scheduled,pair_minus_original_only,1,1,-5.329070518200751e-15,-6.524999999999995,-5.204170427930421e-18,-0.06890624999999906,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,all_scheduled,pair_minus_independence,1,1,-5.329070518200751e-15,2.350000000000005,-5.204170427930421e-18,0.03753906250000094,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,zero_depth_only,pair_minus_cold,1,1,-5.329070518200751e-15,-6.524999999999995,-5.204170427930421e-18,-0.06890624999999906,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,zero_depth_only,original_only_minus_cold,1,1,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,zero_depth_only,independence_minus_cold,1,1,0.0,-8.875,0.0,-0.1064453125,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,zero_depth_only,pair_minus_original_only,1,1,-5.329070518200751e-15,-6.524999999999995,-5.204170427930421e-18,-0.06890624999999906,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_128,zero_depth_only,pair_minus_independence,1,1,-5.329070518200751e-15,2.350000000000005,-5.204170427930421e-18,0.03753906250000094,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_256,all_scheduled,pair_minus_cold,1,0,-0.09643397464563996,-5.665878489840473,0.0015343784015048254,-0.06785917075670145,8.881784197001252e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_256,all_scheduled,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_256,all_scheduled,independence_minus_cold,1,0,-0.15303694085563357,-1.909920955366438,-0.0025523775647172363,-0.028490575622001635,2.220446049250313e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_256,all_scheduled,pair_minus_original_only,1,0,-0.09643397464563996,-5.665878489840473,0.0015343784015048254,-0.06785917075670145,8.881784197001252e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_256,all_scheduled,pair_minus_independence,1,0,0.05660296620999361,-3.7559575344740352,0.004086755966222062,-0.03936859513469981,6.661338147750939e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_256,positive_depth_only,pair_minus_cold,1,0,-0.09643397464563996,-5.665878489840473,0.0015343784015048254,-0.06785917075670145,8.881784197001252e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_256,positive_depth_only,original_only_minus_cold,1,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_256,positive_depth_only,independence_minus_cold,1,0,-0.15303694085563357,-1.909920955366438,-0.0025523775647172363,-0.028490575622001635,2.220446049250313e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_256,positive_depth_only,pair_minus_original_only,1,0,-0.09643397464563996,-5.665878489840473,0.0015343784015048254,-0.06785917075670145,8.881784197001252e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,selective,equal_2q_budget_256,positive_depth_only,pair_minus_independence,1,0,0.05660296620999361,-3.7559575344740352,0.004086755966222062,-0.03936859513469981,6.661338147750939e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p1,all_scheduled,pair_minus_cold,5,0,-0.1066058949608113,-1.4473689122579323,0.0004034331509821139,-0.011645926918640193,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p1,all_scheduled,original_only_minus_cold,5,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p1,all_scheduled,independence_minus_cold,5,0,-0.1662202590046462,-2.152664397025916,0.0026953824637941763,-0.05744702971260318,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p1,all_scheduled,pair_minus_original_only,5,0,-0.1066058949608113,-1.4473689122579323,0.0004034331509821139,-0.011645926918640193,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p1,all_scheduled,pair_minus_independence,5,0,0.05961436404383491,0.7052954847679835,-0.0022919493128120624,0.04580110279396299,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p1,positive_depth_only,pair_minus_cold,5,0,-0.1066058949608113,-1.4473689122579323,0.0004034331509821139,-0.011645926918640193,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p1,positive_depth_only,original_only_minus_cold,5,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p1,positive_depth_only,independence_minus_cold,5,0,-0.1662202590046462,-2.152664397025916,0.0026953824637941763,-0.05744702971260318,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p1,positive_depth_only,pair_minus_original_only,5,0,-0.1066058949608113,-1.4473689122579323,0.0004034331509821139,-0.011645926918640193,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p1,positive_depth_only,pair_minus_independence,5,0,0.05961436404383491,0.7052954847679835,-0.0022919493128120624,0.04580110279396299,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p2,all_scheduled,pair_minus_cold,5,0,-0.12164495290320332,-1.1043078214920214,0.0013410685492296105,-0.012825127645007206,2.220446049250313e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p2,all_scheduled,original_only_minus_cold,5,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p2,all_scheduled,independence_minus_cold,5,0,-0.2204912789199529,-0.5717955855702002,0.004789723615640302,-8.363557397184085e-05,-1.1102230246251565e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p2,all_scheduled,pair_minus_original_only,5,0,-0.12164495290320332,-1.1043078214920214,0.0013410685492296105,-0.012825127645007206,2.220446049250313e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p2,all_scheduled,pair_minus_independence,5,0,0.09884632601674959,-0.5325122359218213,-0.0034486550664106913,-0.012741492071035365,3.3306690738754696e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p2,positive_depth_only,pair_minus_cold,5,0,-0.12164495290320332,-1.1043078214920214,0.0013410685492296105,-0.012825127645007206,2.220446049250313e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p2,positive_depth_only,original_only_minus_cold,5,0,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p2,positive_depth_only,independence_minus_cold,5,0,-0.2204912789199529,-0.5717955855702002,0.004789723615640302,-8.363557397184085e-05,-1.1102230246251565e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p2,positive_depth_only,pair_minus_original_only,5,0,-0.12164495290320332,-1.1043078214920214,0.0013410685492296105,-0.012825127645007206,2.220446049250313e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_layer_p2,positive_depth_only,pair_minus_independence,5,0,0.09884632601674959,-0.5325122359218213,-0.0034486550664106913,-0.012741492071035365,3.3306690738754696e-16
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,all_scheduled,pair_minus_cold,5,5,3.552713678800501e-15,-1.259999999999998,0.0,-0.01124999999999976,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,all_scheduled,original_only_minus_cold,5,5,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,all_scheduled,independence_minus_cold,5,5,0.0,-7.975000000000001,0.0,-0.11289062500000002,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,all_scheduled,pair_minus_original_only,5,5,3.552713678800501e-15,-1.259999999999998,0.0,-0.01124999999999976,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,all_scheduled,pair_minus_independence,5,5,3.552713678800501e-15,6.715000000000003,0.0,0.10164062500000026,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,zero_depth_only,pair_minus_cold,5,5,3.552713678800501e-15,-1.259999999999998,0.0,-0.01124999999999976,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,zero_depth_only,original_only_minus_cold,5,5,0.0,0.0,0.0,0.0,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,zero_depth_only,independence_minus_cold,5,5,0.0,-7.975000000000001,0.0,-0.11289062500000002,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,zero_depth_only,pair_minus_original_only,5,5,3.552713678800501e-15,-1.259999999999998,0.0,-0.01124999999999976,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_128,zero_depth_only,pair_minus_independence,5,5,3.552713678800501e-15,6.715000000000003,0.0,0.10164062500000026,0.0
original_e4,max3sat,inst_e1fa5b3aa2be02b5f5b3e078e3459f57bd0d07fe0a7733dd746858e865cbb7da,matched_random_selective,equal_2q_budget_256,all_scheduled,pair_minus_cold,5,0,-0.15537658627895645,-1.186743631686852,0.0014134227955671166,-0.011043542648498939,4.440892098500626e-16
